id,name,city,zipcode,address,phone,category,category_loc,category_food,price,rating,review_count,price_yelp,rating_yelp,review_count_yelp,price_trip,rating_trip,review_count_trip,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
528,Back House,Los Angeles,90064.0,10915 W Pico Blvd,3104816800.0,sushi,japanese,sushi,2.0,4.0,737,2.0,4.0,723,2.5,4.0,14,1600.0,2330.0,1600.0,2330.0,1600.0,2330.0,1600.0,2330.0,1600.0,2400.0,1600.0,2400.0,1600.0,2330.0
529,Lenny's Deli,Los Angeles,90064.0,2379 Westwood Blvd,3104755771.0,burger,american,burger,2.0,3.75,1027,2.0,3.5,903,2.5,4.0,124,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2300.0,700.0,2400.0,700.0,2400.0,700.0,2300.0
530,SunCafe Organic,Los Angeles,91604.0,10820 Ventura Blvd,8183087420.0,american,american,other,2.0,4.5,1898,2.0,4.5,1821,2.5,4.5,77,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1000.0,1530.0,1600.0,2200.0
531,Firefly,Los Angeles,91604.0,11720 Ventura Blvd,8187621833.0,american,american,other,3.0,4.25,1709,3.0,4.0,1606,4.0,4.5,103,1700.0,100.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1000.0,1500.0
532,Black Market Liquor Bar,Los Angeles,91604.0,11915 Ventura Blvd,8184462533.0,american,american,other,2.0,4.25,1422,2.0,4.0,1349,2.5,4.5,73,1700.0,100.0,1700.0,100.0,1700.0,100.0,1700.0,100.0,1700.0,100.0,1100.0,1500.0,1700.0,100.0
533,Lala's,Los Angeles,91604.0,11935 Ventura Blvd,8186234477.0,steakhouse,other,steakhouse,2.0,4.0,1263,2.0,4.0,1188,2.5,4.0,75,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2200.0
534,Crave Cafe,Los Angeles,91604.0,11992 Ventura Blvd,8187639000.0,cafe,other,cafe,2.0,3.75,1182,2.0,3.5,1166,2.5,4.0,16,,,800.0,1200.0,,,,,,,,,,
535,Sushi Katsu-ya,Los Angeles,91604.0,11680 Ventura Blvd,8189856976.0,sushi,japanese,sushi,3.0,4.25,1181,3.0,4.0,1045,2.5,4.5,136,1130.0,1400.0,1730.0,2200.0,1130.0,1400.0,1730.0,2200.0,1130.0,1400.0,1730.0,2200.0,1130.0,1400.0
536,Barrel & Ashes,Los Angeles,91604.0,11801 Ventura Blvd,8186238883.0,barbecue,american,barbecue,2.0,3.75,1200,2.0,3.5,1115,2.5,4.0,85,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1030.0,2300.0,1030.0,2200.0
537,Sushi Dan,Los Angeles,91604.0,11056 Ventura Blvd,8189852254.0,sushi,japanese,sushi,2.0,4.0,992,2.0,4.0,931,2.5,4.0,61,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2400.0,1100.0,2400.0,1200.0,2300.0
538,Daichan,Los Angeles,91604.0,11288 Ventura Blvd,8189808450.0,japanese,japanese,other,2.0,4.5,809,2.0,4.5,779,2.5,4.5,30,1130.0,1500.0,1730.0,2100.0,1130.0,1500.0,1730.0,2100.0,1130.0,1500.0,1730.0,2100.0,1130.0,1500.0
539,Iroha,Los Angeles,91604.0,12953 Ventura Blvd,8189909559.0,sushi,japanese,sushi,3.0,4.25,954,3.0,4.0,875,2.5,4.5,79,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0
540,The Six,Los Angeles,91604.0,12650 Ventura Blvd,8187612319.0,american,american,other,2.0,4.0,964,2.0,4.0,906,2.5,4.0,58,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1000.0,2200.0,1000.0,2200.0
541,Hugo's Tacos,Los Angeles,91604.0,4749 Coldwater Canyon Ave,8187627771.0,fast food,mexican,fast food,1.0,3.75,857,1.0,3.5,821,1.0,4.0,36,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0
542,Vitello's,Los Angeles,91604.0,4349 Tujunga Ave,8187690905.0,italian,italian,other,2.0,3.5,855,2.0,3.5,769,2.5,3.5,86,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0
543,Shiki By Tanaka,Los Angeles,91604.0,12745 1/2 Ventura Blvd,8184873938.0,sushi,japanese,sushi,2.0,4.25,732,2.0,4.0,712,2.5,4.5,20,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2330.0,1130.0,2330.0,1130.0,2230.0
544,Jerry's Famous Deli,Los Angeles,91604.0,12655 Ventura Blvd,8189804245.0,american,american,other,2.0,3.0,736,2.0,2.5,663,2.5,3.5,73,700.0,100.0,700.0,100.0,700.0,100.0,700.0,100.0,700.0,300.0,700.0,300.0,700.0,100.0
545,Tuning Fork Gastropub,Los Angeles,91604.0,12051 Ventura Pl,8186230734.0,american,american,other,2.0,4.25,569,2.0,4.0,527,2.5,4.5,42,1100.0,2145.0,1100.0,2145.0,1100.0,2145.0,1100.0,2145.0,1100.0,2245.0,1100.0,2245.0,1100.0,2145.0
546,Il Tramezzino,Los Angeles,91604.0,13031 Ventura Blvd,8187842244.0,pizza,italian,pizza,2.0,4.5,522,2.0,4.5,501,2.5,4.5,21,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2200.0,900.0,2200.0,900.0,1900.0
547,Caioti Pizza Cafe,Los Angeles,91604.0,4346 Tujunga Ave,8187613588.0,pizza,italian,pizza,2.0,3.75,499,2.0,3.5,467,2.5,4.0,32,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2300.0,900.0,2300.0,900.0,2230.0
548,Gangadin Restaurant,Los Angeles,91604.0,12067 Ventura Pl,8185090722.0,seafood,indian,seafood,2.0,4.0,496,2.0,4.0,464,2.5,4.0,32,1130.0,1400.0,1730.0,2130.0,1130.0,1400.0,1730.0,2130.0,1130.0,1400.0,1730.0,2130.0,1130.0,1400.0
549,Ahi Sushi,Los Angeles,91604.0,12915 Ventura Blvd,8189810277.0,sushi,japanese,sushi,2.0,4.25,410,2.0,4.0,381,2.5,4.5,29,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2330.0,1230.0,2330.0,1230.0,2200.0
550,The Village,Los Angeles,91604.0,12345 Ventura Blvd,8187529222.0,other,other,other,2.0,3.75,640,2.0,3.5,623,2.5,4.0,17,1700.0,100.0,1700.0,100.0,1700.0,100.0,1700.0,100.0,1700.0,100.0,1700.0,100.0,1700.0,100.0
551,Carney's,Los Angeles,91604.0,12601 Ventura Blvd,8187618300.0,fast food,american,fast food,1.0,4.0,632,1.0,4.0,498,1.0,4.0,134,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2400.0,1100.0,2400.0,1100.0,2200.0
552,Lemonade,Los Angeles,91604.0,12401 Ventura Blvd,8189855700.0,american,american,other,2.0,4.0,521,2.0,4.0,497,2.5,4.0,24,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
553,Rocco's Tavern,Los Angeles,91604.0,12514 Ventura Blvd,8189859876.0,pizza,american,pizza,2.0,4.0,477,2.0,3.5,455,2.5,4.5,22,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
554,Santouka Ramen,Los Angeles,90066.0,3760 S Centinela Ave,3103911101.0,japanese,japanese,ramen,1.0,4.5,2141,1.0,4.5,2093,1.0,4.5,48,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0
555,A-Frame,Los Angeles,90066.0,12565 Washington Blvd,3103987700.0,breakfast & brunch,american,breakfast & brunch,2.0,3.75,1880,2.0,3.5,1789,2.5,4.0,91,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2400.0,1000.0,1530.0,1700.0,2400.0
556,Casa Sanchez,Los Angeles,90066.0,4500 S Centinela Ave,3103979999.0,mexican,mexican,other,2.0,4.25,1141,2.0,4.0,1026,2.5,4.5,115,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2400.0,1700.0,2400.0,1600.0,2200.0
557,Samosa House,Los Angeles,90066.0,11510 W Washington Blvd,3103986766.0,fast food,indian,fast food,1.0,4.0,942,1.0,4.0,898,1.0,4.0,44,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0
558,Paco's Tacos,Los Angeles,90066.0,4141 S Centinela Ave,3103919616.0,mexican,mexican,other,2.0,4.25,1060,2.0,4.0,950,2.5,4.5,110,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1030.0,2200.0
559,Ekkamai Thai Restaurant,Los Angeles,90066.0,13223 W Washington Blvd,3108272777.0,thai,thai,other,2.0,4.0,903,2.0,4.0,863,2.5,4.0,40,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
560,Sakura Japanese Restaurant,Los Angeles,90066.0,4545 S Centinela Ave,3108227790.0,sushi,japanese,sushi,2.0,4.0,846,2.0,4.0,802,2.5,4.0,44,1130.0,1400.0,1730.0,2200.0,1130.0,1400.0,1730.0,2200.0,1130.0,1400.0,1730.0,2200.0,1130.0,1400.0
561,Cafe Brasil,Los Angeles,90066.0,11736 W Washington Blvd,3103911216.0,italian,italian,other,2.0,4.0,748,2.0,4.0,716,2.5,4.0,32,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
562,The Wood Cafe,Los Angeles,90066.0,12000 W Washington Blvd,3109159663.0,breakfast & brunch,american,breakfast & brunch,2.0,4.0,737,2.0,3.5,705,2.5,4.5,32,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0
563,FIN,Los Angeles,90066.0,12223 W Washington Blvd,3103988611.0,sushi,japanese,sushi,2.0,4.5,600,2.0,4.0,574,2.5,5.0,26,1700.0,2200.0,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1600.0,2400.0,1600.0,2400.0,1600.0,2200.0
564,Empanada's Place,Los Angeles,90066.0,3811 Sawtelle Blvd,3103910888.0,other,other,other,1.0,4.5,686,1.0,4.5,666,1.0,4.5,20,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,1900.0,1100.0,2000.0
565,Ronnie's Diner,Los Angeles,90066.0,12740 Culver Blvd,3105789399.0,breakfast & brunch,american,breakfast & brunch,1.0,4.0,547,1.0,4.0,521,1.0,4.0,26,700.0,1430.0,700.0,1430.0,700.0,1430.0,700.0,1430.0,700.0,1430.0,730.0,1430.0,730.0,1430.0
566,800 Degree,Los Angeles,90024.0,10889 Lindbrook Dr,3104431911.0,pizza,italian,pizza,2.0,3.75,2332,2.0,3.5,2162,1.0,4.0,170,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
567,Native Foods,Los Angeles,90024.0,1114 Gayley Ave,3102091055.0,american,american,other,2.0,4.25,1296,2.0,4.0,1239,2.5,4.5,57,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
568,Emporium Thai Cuisine,Los Angeles,90024.0,1275 Westwood Blvd,3104782838.0,thai,thai,other,2.0,3.75,1351,2.0,3.5,1295,2.5,4.0,56,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2300.0,1100.0,2300.0,1700.0,2230.0
569,AMI Japanese Restaurant,Los Angeles,90024.0,1051 Broxton Ave,3102091994.0,sushi,japanese,sushi,2.0,4.0,1236,2.0,3.5,1203,2.5,4.5,33,1130.0,2215.0,1130.0,2215.0,1130.0,2215.0,1130.0,2245.0,1130.0,2245.0,1200.0,2245.0,1200.0,2145.0
570,Shamshiri Grill,Los Angeles,90024.0,1712 Westwood Blvd,3104741410.0,other,other,other,2.0,3.75,1199,2.0,3.5,1067,2.5,4.0,132,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1200.0,2300.0,1200.0,2200.0
571,Fat Sal's Deli,Los Angeles,90024.0,972 Gayley Ave,8556824373.0,fast food,american,fast food,2.0,4.25,1078,2.0,4.0,1024,1.0,4.5,54,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,200.0
572,TLT Food,Los Angeles,90024.0,1116 Westwood Blvd,3104434433.0,american,american,other,2.0,4.25,1082,2.0,4.0,1018,2.5,4.5,64,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
573,Gushi,Los Angeles,90024.0,978 Gayley Ave,3102084038.0,korean,korean,other,1.0,4.0,965,1.0,4.0,946,1.0,4.0,19,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1100.0,2330.0
574,Sunnin Lebanese Cafe,Los Angeles,90024.0,1776 Westwood Blvd,3104753358.0,other,other,other,2.0,4.25,1013,2.0,4.0,975,2.5,4.5,38,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2100.0
575,Fundamental,Los Angeles,90024.0,1303 Westwood Blvd,3104447581.0,american,american,other,2.0,4.25,930,2.0,4.0,889,2.5,4.5,41,1100.0,1500.0,1730.0,2200.0,1100.0,1500.0,1730.0,2200.0,1100.0,1500.0,1730.0,2200.0,1100.0,1500.0
576,Lamonica's New York Pizza,Los Angeles,90024.0,1066 Gayley Ave,3102088671.0,pizza,italian,pizza,1.0,4.0,876,1.0,4.0,836,1.0,4.0,40,1030.0,2400.0,1030.0,2400.0,1030.0,2400.0,1030.0,100.0,1030.0,100.0,1130.0,100.0,1130.0,2400.0
577,Pomodoro Trattoria - Pizzeria,Los Angeles,90024.0,1393 Westwood Blvd,3104459998.0,pizza,italian,pizza,2.0,4.5,807,2.0,4.5,742,2.5,4.5,65,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0
578,Clementine,Los Angeles,90024.0,1751 Ensley Ave,3105521080.0,cafe,american,cafe,2.0,4.0,1004,2.0,4.0,935,2.5,4.0,69,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,800.0,1700.0,800.0,1700.0
579,Napa Valley Grille,Los Angeles,90024.0,1100 Glendon Ave,3108243322.0,seafood,american,seafood,2.0,3.75,1002,2.0,3.5,760,2.5,4.0,242,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1100.0,2400.0,1100.0,2100.0
580,Bella Pita,Los Angeles,90024.0,960 Gayley Ave,3102091050.0,mediterranean,mediterranean,other,1.0,4.25,725,1.0,4.0,718,1.0,4.5,7,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0
581,Mr. Noodle,Los Angeles,90024.0,936 Broxton Ave,3102087808.0,thai,thai,other,1.0,3.75,649,1.0,3.5,614,1.0,4.0,35,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0
582,The Boiling Crab,Los Angeles,90024.0,10875 Kinross Ave,3102084888.0,seafood,other,seafood,2.0,3.75,649,2.0,3.5,630,2.5,4.0,19,1500.0,2200.0,1500.0,2200.0,1500.0,2200.0,1500.0,2200.0,1500.0,2200.0,1200.0,2200.0,1200.0,2200.0
583,Ike's Place,Los Angeles,90024.0,1151 Westwood Blvd,3102080770.0,other,other,other,2.0,4.25,627,2.0,4.0,616,1.0,4.5,11,1030.0,2000.0,1030.0,2000.0,1030.0,2000.0,1030.0,2000.0,1030.0,2000.0,1030.0,2000.0,1030.0,1900.0
584,In-N-Out Burger,Los Angeles,90024.0,922 Gayley,8007861000.0,fast food,american,fast food,1.0,4.0,702,1.0,4.0,628,1.0,4.0,74,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,130.0,1030.0,130.0,1030.0,100.0
585,Soleil Westwood,Los Angeles,90024.0,1386 Westwood Blvd,3104415384.0,other,french,other,2.0,4.0,625,2.0,4.0,556,2.5,4.0,69,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0
586,Novel Cafe,Los Angeles,90024.0,1101 Gayley Ave,3102086410.0,cafe,other,cafe,2.0,3.5,566,2.0,3.5,548,2.5,3.5,18,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0
587,Enzo's Pizzeria,Los Angeles,90024.0,10940 Weyburn Ave,3102083696.0,pizza,italian,pizza,1.0,3.75,593,1.0,3.5,562,1.0,4.0,31,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1200.0,300.0,1200.0,300.0,1200.0,300.0,1100.0,2400.0
588,Attari Sandwich Shop,Los Angeles,90024.0,1388 Westwood Blvd,3104415488.0,other,other,other,2.0,4.25,553,2.0,4.0,525,2.5,4.5,28,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
589,Poke Me,Los Angeles,90024.0,1244 Westwood Blvd,3238151566.0,other,other,other,2.0,4.5,497,2.0,4.5,492,,4.5,5,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1200.0,2200.0,1200.0,2100.0
590,Barney's Beanery,Los Angeles,90024.0,1037 Broxton Ave,3104437777.0,breakfast & brunch,american,breakfast & brunch,2.0,3.5,549,2.0,3.0,503,2.5,4.0,46,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1000.0,200.0,1000.0,200.0
591,The Gypsy Cafe,Los Angeles,90024.0,923 Broxton Ave,3108242277.0,mediterranean,mediterranean,other,2.0,2.75,526,2.0,2.0,507,2.5,3.5,19,700.0,500.0,700.0,500.0,700.0,500.0,700.0,500.0,700.0,500.0,700.0,500.0,900.0,500.0
592,BJ's Restaurant & Brewhouse,Los Angeles,90024.0,939 Broxton Ave,3102097475.0,pizza,american,pizza,2.0,3.25,496,2.0,3.0,469,2.5,3.5,27,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,30.0,1000.0,30.0,1000.0,2400.0
593,STK Los Angeles,Los Angeles,90024.0,930 Hillgard Ave,3106593535.0,steakhouse,american,steakhouse,3.0,4.0,466,3.0,4.0,392,4.0,4.0,74,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2300.0,1800.0,2300.0,1800.0,2200.0
594,Corner Bakery Cafe,Los Angeles,90024.0,1019 Westwood Blvd,3108241314.0,cafe,american,cafe,1.0,3.5,409,1.0,3.0,359,1.0,4.0,50,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,800.0,2100.0,800.0,2100.0
595,The Gypsy Cafe,Los Angeles,90024.0,940 Broxton Ave,3108242119.0,mediterranean,mediterranean,other,2.0,3.25,367,2.0,3.0,348,2.5,3.5,19,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,300.0,1100.0,300.0,1100.0,200.0
596,CUT,Beverly Hills,90212.0,9500 Wilshire Blvd,3102768500.0,steakhouse,american,steakhouse,4.0,4.25,1936,4.0,4.0,1438,4.0,4.5,498,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2300.0,1730.0,2300.0,1730.0,2300.0
597,Honor Bar,Beverly Hills,90212.0,122 S Beverly Dr,3105500292.0,sushi,american,sushi,2.0,4.5,1370,2.0,4.5,1277,2.5,4.5,93,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1130.0,2400.0,1130.0,2300.0
598,Ruth's Chris Steak House,Beverly Hills,90212.0,224 S Beverly Dr,3108598744.0,steakhouse,american,steakhouse,3.0,4.25,1094,3.0,4.0,909,4.0,4.5,185,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1630.0,2200.0,1630.0,2130.0
599,The Roof Garden at The Peninsula Beverly Hills,Beverly Hills,90212.0,9882 S Santa Monica Blvd,3109752855.0,american,american,other,3.0,4.25,252,3.0,4.0,103,4.0,4.5,149,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0
600,Ocean Prime,Beverly Hills,90212.0,9595 Wilshire Blvd,3108594818.0,seafood,american,seafood,3.0,4.0,770,3.0,4.0,608,4.0,4.0,162,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2300.0,1700.0,2300.0,1700.0,2100.0
601,Crave Cafe,Los Angeles,91403.0,14504 Ventura Blvd,8189907888.0,cafe,american,cafe,2.0,3.75,2242,2.0,3.5,2190,2.5,4.0,52,,,800.0,1200.0,,,,,,,,,,
602,Blue Dog Beer Tavern,Los Angeles,91403.0,4524 Saugus Ave,8189902583.0,burger,american,burger,2.0,4.0,1715,2.0,4.0,1656,2.5,4.0,59,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1100.0,2400.0,1100.0,2200.0
603,RockSugar Pan Asian Kitchen,Los Angeles,90067.0,10250 Santa Monica Blvd,3105529988.0,chinese,chinese,other,2.0,4.25,2350,2.0,4.0,1934,2.5,4.5,416,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
604,Craft Los Angeles,Los Angeles,90067.0,10100 Constellation Blvd,3102794180.0,american,american,other,4.0,4.25,2043,4.0,4.0,1571,4.0,4.5,472,1130.0,1430.0,1500.0,1700.0,1730.0,2130.0,1130.0,1430.0,1500.0,1700.0,1730.0,2130.0,1130.0,1430.0
605,Hinoki & the Bird,Los Angeles,90067.0,10 W Century Dr,3105521200.0,american,american,other,3.0,4.0,1328,3.0,4.0,1155,4.0,4.0,173,1130.0,1400.0,1130.0,1400.0,1730.0,2130.0,1130.0,1400.0,1730.0,2130.0,1130.0,1400.0,1730.0,2130.0
606,Obica Mozzarella Bar - Century City,Los Angeles,90067.0,10250 Santa Monica Blvd,3105562452.0,italian,italian,other,2.0,4.0,553,2.0,3.5,450,2.5,4.5,103,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
607,Toscanova,Los Angeles,90067.0,10250 Santa Monica Blvd,3105510499.0,italian,italian,other,2.0,3.5,544,2.0,3.0,422,2.5,4.0,122,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2230.0,1100.0,2230.0,1100.0,2200.0
608,The Stand,Los Angeles,90067.0,2000 Ave of the Stars,3107850400.0,burger,american,burger,2.0,4.25,222,2.0,4.0,212,1.0,4.5,10,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,,
609,Chipotle Mexican Grill,Los Angeles,90067.0,10250 Santa Monica Blvd,4242040026.0,fast food,mexican,fast food,1.0,3.5,64,1.0,2.5,50,1.0,4.5,14,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1100.0,2000.0
610,Tavern,Los Angeles,90049.0,11648 San Vicente Blvd,3108066464.0,breakfast & brunch,american,breakfast & brunch,3.0,3.75,1250,3.0,3.5,1075,4.0,4.0,175,800.0,2130.0,800.0,2130.0,800.0,2130.0,800.0,2130.0,800.0,2230.0,800.0,2230.0,800.0,2130.0
611,Sugarfish by Sushi Nozawa,Los Angeles,90049.0,11640 San Vicente Blvd,3108204477.0,sushi,japanese,sushi,3.0,4.25,1020,3.0,4.0,951,2.5,4.5,69,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1200.0,2100.0
612,Katsuya Brentwood,Los Angeles,90049.0,11777 San Vicente Blvd.,3102376174.0,sushi,japanese,sushi,3.0,4.25,1020,3.0,4.0,901,4.0,4.5,119,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0
613,Baltaire,Los Angeles,90049.0,11647 San Vicente Blvd,4242731660.0,steakhouse,american,steakhouse,4.0,4.0,668,4.0,4.0,562,4.0,4.0,106,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1100.0,2400.0,1100.0,2130.0
614,Getty Center Restaurant,Los Angeles,90049.0,1200 Getty Center Dr,3104406810.0,cafe,american,cafe,3.0,4.25,1087,3.0,4.0,512,4.0,4.5,575,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1700.0,2100.0,1100.0,1500.0
615,Lemonade,Los Angeles,90049.0,145 S Barrington Ave,3104719700.0,american,american,other,2.0,4.25,455,2.0,4.0,402,2.5,4.5,53,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
616,Umami Burger,Los Angeles,90027.0,4655 Hollywood Blvd,3236693922.0,burger,american,burger,2.0,4.0,1910,2.0,3.5,1802,2.5,4.5,108,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
617,HomeState - A Texas Kitchen,Los Angeles,90027.0,4624 Hollywood Blvd,3239061122.0,breakfast & brunch,american,breakfast & brunch,1.0,4.5,694,1.0,4.5,664,1.0,4.5,30,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0
618,Alcove Cafe & Bakery,Los Angeles,90027.0,1929 Hillhurst Ave,3236440100.0,cafe,american,cafe,2.0,4.25,4067,2.0,4.0,3771,2.5,4.5,296,600.0,2400.0,600.0,2400.0,600.0,2400.0,600.0,100.0,600.0,100.0,600.0,100.0,700.0,2400.0
