id,name,city,zipcode,address,phone,category,category_loc,category_food,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
558,Paco's Tacos,Los Angeles,90066.0,4141 S Centinela Ave,3103919616.0,mexican,mexican,other,2.25,4.25,1060,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1030.0,2200.0
559,Ekkamai Thai Restaurant,Los Angeles,90066.0,13223 W Washington Blvd,3108272777.0,thai,thai,other,2.25,4.0,903,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
560,Sakura Japanese Restaurant,Los Angeles,90066.0,4545 S Centinela Ave,3108227790.0,sushi,japanese,sushi,2.25,4.0,846,1130.0,1400.0,1730.0,2200.0,1130.0,1400.0,1730.0,2200.0,1130.0,1400.0,1730.0,2200.0,1130.0,1400.0
561,Cafe Brasil,Los Angeles,90066.0,11736 W Washington Blvd,3103911216.0,italian,italian,other,2.25,4.0,748,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
562,The Wood Cafe,Los Angeles,90066.0,12000 W Washington Blvd,3109159663.0,breakfast & brunch,american,breakfast & brunch,2.25,4.0,737,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0
563,FIN,Los Angeles,90066.0,12223 W Washington Blvd,3103988611.0,sushi,japanese,sushi,2.25,4.5,600,1700.0,2200.0,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1600.0,2400.0,1600.0,2400.0,1600.0,2200.0
564,Empanada's Place,Los Angeles,90066.0,3811 Sawtelle Blvd,3103910888.0,other,other,other,1.0,4.5,686,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,1900.0,1100.0,2000.0
565,Ronnie's Diner,Los Angeles,90066.0,12740 Culver Blvd,3105789399.0,breakfast & brunch,american,breakfast & brunch,1.0,4.0,547,700.0,1430.0,700.0,1430.0,700.0,1430.0,700.0,1430.0,700.0,1430.0,730.0,1430.0,730.0,1430.0
566,800 Degree,Los Angeles,90024.0,10889 Lindbrook Dr,3104431911.0,pizza,italian,pizza,1.5,3.75,2332,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
567,Native Foods,Los Angeles,90024.0,1114 Gayley Ave,3102091055.0,american,american,other,2.25,4.25,1296,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
568,Emporium Thai Cuisine,Los Angeles,90024.0,1275 Westwood Blvd,3104782838.0,thai,thai,other,2.25,3.75,1351,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2300.0,1100.0,2300.0,1700.0,2230.0
569,AMI Japanese Restaurant,Los Angeles,90024.0,1051 Broxton Ave,3102091994.0,sushi,japanese,sushi,2.25,4.0,1236,1130.0,2215.0,1130.0,2215.0,1130.0,2215.0,1130.0,2245.0,1130.0,2245.0,1200.0,2245.0,1200.0,2145.0
570,Shamshiri Grill,Los Angeles,90024.0,1712 Westwood Blvd,3104741410.0,other,other,other,2.25,3.75,1199,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1200.0,2300.0,1200.0,2200.0
571,Fat Sal's Deli,Los Angeles,90024.0,972 Gayley Ave,8556824373.0,fast food,american,fast food,1.5,4.25,1078,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,200.0
572,TLT Food,Los Angeles,90024.0,1116 Westwood Blvd,3104434433.0,american,american,other,2.25,4.25,1082,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
573,Gushi,Los Angeles,90024.0,978 Gayley Ave,3102084038.0,korean,korean,other,1.0,4.0,965,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1100.0,2330.0
574,Sunnin Lebanese Cafe,Los Angeles,90024.0,1776 Westwood Blvd,3104753358.0,other,other,other,2.25,4.25,1013,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2100.0
575,Fundamental,Los Angeles,90024.0,1303 Westwood Blvd,3104447581.0,american,american,other,2.25,4.25,930,1100.0,1500.0,1730.0,2200.0,1100.0,1500.0,1730.0,2200.0,1100.0,1500.0,1730.0,2200.0,1100.0,1500.0
576,Lamonica's New York Pizza,Los Angeles,90024.0,1066 Gayley Ave,3102088671.0,pizza,italian,pizza,1.0,4.0,876,1030.0,2400.0,1030.0,2400.0,1030.0,2400.0,1030.0,100.0,1030.0,100.0,1130.0,100.0,1130.0,2400.0
577,Pomodoro Trattoria - Pizzeria,Los Angeles,90024.0,1393 Westwood Blvd,3104459998.0,pizza,italian,pizza,2.25,4.5,807,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0
578,Clementine,Los Angeles,90024.0,1751 Ensley Ave,3105521080.0,cafe,american,cafe,2.25,4.0,1004,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,800.0,1700.0,800.0,1700.0
579,Napa Valley Grille,Los Angeles,90024.0,1100 Glendon Ave,3108243322.0,seafood,american,seafood,2.25,3.75,1002,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1100.0,2400.0,1100.0,2100.0
580,Bella Pita,Los Angeles,90024.0,960 Gayley Ave,3102091050.0,mediterranean,mediterranean,other,1.0,4.25,725,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0
581,Mr. Noodle,Los Angeles,90024.0,936 Broxton Ave,3102087808.0,thai,thai,other,1.0,3.75,649,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0
582,The Boiling Crab,Los Angeles,90024.0,10875 Kinross Ave,3102084888.0,seafood,other,seafood,2.25,3.75,649,1500.0,2200.0,1500.0,2200.0,1500.0,2200.0,1500.0,2200.0,1500.0,2200.0,1200.0,2200.0,1200.0,2200.0
583,Ike's Place,Los Angeles,90024.0,1151 Westwood Blvd,3102080770.0,other,other,other,1.5,4.25,627,1030.0,2000.0,1030.0,2000.0,1030.0,2000.0,1030.0,2000.0,1030.0,2000.0,1030.0,2000.0,1030.0,1900.0
584,In-N-Out Burger,Los Angeles,90024.0,922 Gayley,8007861000.0,fast food,american,fast food,1.0,4.0,702,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,130.0,1030.0,130.0,1030.0,100.0
585,Soleil Westwood,Los Angeles,90024.0,1386 Westwood Blvd,3104415384.0,other,french,other,2.25,4.0,625,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0
586,Novel Cafe,Los Angeles,90024.0,1101 Gayley Ave,3102086410.0,cafe,other,cafe,2.25,3.5,566,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0
587,Enzo's Pizzeria,Los Angeles,90024.0,10940 Weyburn Ave,3102083696.0,pizza,italian,pizza,1.0,3.75,593,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1200.0,300.0,1200.0,300.0,1200.0,300.0,1100.0,2400.0
588,Attari Sandwich Shop,Los Angeles,90024.0,1388 Westwood Blvd,3104415488.0,other,other,other,2.25,4.25,553,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
589,Poke Me,Los Angeles,90024.0,1244 Westwood Blvd,3238151566.0,other,other,other,2.0,4.5,497,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1200.0,2200.0,1200.0,2100.0
590,Barney's Beanery,Los Angeles,90024.0,1037 Broxton Ave,3104437777.0,breakfast & brunch,american,breakfast & brunch,2.25,3.5,549,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1000.0,200.0,1000.0,200.0
591,The Gypsy Cafe,Los Angeles,90024.0,923 Broxton Ave,3108242277.0,mediterranean,mediterranean,other,2.25,2.75,526,700.0,500.0,700.0,500.0,700.0,500.0,700.0,500.0,700.0,500.0,700.0,500.0,900.0,500.0
592,BJ's Restaurant & Brewhouse,Los Angeles,90024.0,939 Broxton Ave,3102097475.0,pizza,american,pizza,2.25,3.25,496,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,30.0,1000.0,30.0,1000.0,2400.0
593,STK Los Angeles,Los Angeles,90024.0,930 Hillgard Ave,3106593535.0,steakhouse,american,steakhouse,3.5,4.0,466,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2300.0,1800.0,2300.0,1800.0,2200.0
594,Corner Bakery Cafe,Los Angeles,90024.0,1019 Westwood Blvd,3108241314.0,cafe,american,cafe,1.0,3.5,409,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,800.0,2100.0,800.0,2100.0
595,The Gypsy Cafe,Los Angeles,90024.0,940 Broxton Ave,3108242119.0,mediterranean,mediterranean,other,2.25,3.25,367,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,300.0,1100.0,300.0,1100.0,200.0
596,CUT,Beverly Hills,90212.0,9500 Wilshire Blvd,3102768500.0,steakhouse,american,steakhouse,4.0,4.25,1936,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2300.0,1730.0,2300.0,1730.0,2300.0
597,Honor Bar,Beverly Hills,90212.0,122 S Beverly Dr,3105500292.0,sushi,american,sushi,2.25,4.5,1370,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1130.0,2400.0,1130.0,2300.0
598,Ruth's Chris Steak House,Beverly Hills,90212.0,224 S Beverly Dr,3108598744.0,steakhouse,american,steakhouse,3.5,4.25,1094,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1630.0,2200.0,1630.0,2130.0
599,The Roof Garden at The Peninsula Beverly Hills,Beverly Hills,90212.0,9882 S Santa Monica Blvd,3109752855.0,american,american,other,3.5,4.25,252,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0
600,Ocean Prime,Beverly Hills,90212.0,9595 Wilshire Blvd,3108594818.0,seafood,american,seafood,3.5,4.0,770,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2300.0,1700.0,2300.0,1700.0,2100.0
601,Crave Cafe,Los Angeles,91403.0,14504 Ventura Blvd,8189907888.0,cafe,american,cafe,2.25,3.75,2242,,,800.0,1200.0,,,,,,,,,,
602,Blue Dog Beer Tavern,Los Angeles,91403.0,4524 Saugus Ave,8189902583.0,burger,american,burger,2.25,4.0,1715,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1100.0,2400.0,1100.0,2200.0
603,RockSugar Pan Asian Kitchen,Los Angeles,90067.0,10250 Santa Monica Blvd,3105529988.0,chinese,chinese,other,2.25,4.25,2350,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
604,Craft Los Angeles,Los Angeles,90067.0,10100 Constellation Blvd,3102794180.0,american,american,other,4.0,4.25,2043,1130.0,1430.0,1500.0,1700.0,1730.0,2130.0,1130.0,1430.0,1500.0,1700.0,1730.0,2130.0,1130.0,1430.0
605,Hinoki & the Bird,Los Angeles,90067.0,10 W Century Dr,3105521200.0,american,american,other,3.5,4.0,1328,1130.0,1400.0,1130.0,1400.0,1730.0,2130.0,1130.0,1400.0,1730.0,2130.0,1130.0,1400.0,1730.0,2130.0
606,Obica Mozzarella Bar - Century City,Los Angeles,90067.0,10250 Santa Monica Blvd,3105562452.0,italian,italian,other,2.25,4.0,553,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
607,Toscanova,Los Angeles,90067.0,10250 Santa Monica Blvd,3105510499.0,italian,italian,other,2.25,3.5,544,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2230.0,1100.0,2230.0,1100.0,2200.0
608,The Stand,Los Angeles,90067.0,2000 Ave of the Stars,3107850400.0,burger,american,burger,1.5,4.25,222,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,,
609,Chipotle Mexican Grill,Los Angeles,90067.0,10250 Santa Monica Blvd,4242040026.0,fast food,mexican,fast food,1.0,3.5,64,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1100.0,2000.0
610,Tavern,Los Angeles,90049.0,11648 San Vicente Blvd,3108066464.0,breakfast & brunch,american,breakfast & brunch,3.5,3.75,1250,800.0,2130.0,800.0,2130.0,800.0,2130.0,800.0,2130.0,800.0,2230.0,800.0,2230.0,800.0,2130.0
611,Sugarfish by Sushi Nozawa,Los Angeles,90049.0,11640 San Vicente Blvd,3108204477.0,sushi,japanese,sushi,2.75,4.25,1020,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1200.0,2100.0
612,Katsuya Brentwood,Los Angeles,90049.0,11777 San Vicente Blvd.,3102376174.0,sushi,japanese,sushi,3.5,4.25,1020,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0
613,Baltaire,Los Angeles,90049.0,11647 San Vicente Blvd,4242731660.0,steakhouse,american,steakhouse,4.0,4.0,668,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1100.0,2400.0,1100.0,2130.0
614,Getty Center Restaurant,Los Angeles,90049.0,1200 Getty Center Dr,3104406810.0,cafe,american,cafe,3.5,4.25,1087,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1700.0,2100.0,1100.0,1500.0
615,Lemonade,Los Angeles,90049.0,145 S Barrington Ave,3104719700.0,american,american,other,2.25,4.25,455,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
616,Umami Burger,Los Angeles,90027.0,4655 Hollywood Blvd,3236693922.0,burger,american,burger,2.25,4.0,1910,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
617,HomeState - A Texas Kitchen,Los Angeles,90027.0,4624 Hollywood Blvd,3239061122.0,breakfast & brunch,american,breakfast & brunch,1.0,4.5,694,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0
618,Alcove Cafe & Bakery,Los Angeles,90027.0,1929 Hillhurst Ave,3236440100.0,cafe,american,cafe,2.25,4.25,4067,600.0,2400.0,600.0,2400.0,600.0,2400.0,600.0,100.0,600.0,100.0,600.0,100.0,700.0,2400.0
619,Home Restaurant,Los Angeles,90027.0,1760 Hillhurst Ave,3236690211.0,breakfast & brunch,american,breakfast & brunch,2.25,4.0,2426,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2300.0,800.0,2300.0,800.0,2200.0
620,Fred 62,Los Angeles,90027.0,1850 N Vermont Ave,3236670062.0,american,american,other,2.25,3.75,2216,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
621,Best Fish Tacos in Ensenada,Los Angeles,90027.0,1650 Hillhurst Ave,3234665552.0,seafood,mexican,seafood,1.0,4.25,2004,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
622,Jitlada Restaurant,Los Angeles,90027.0,5233 W Sunset Blvd,3236679809.0,thai,thai,other,2.25,3.75,1794,1100.0,1500.0,1700.0,2230.0,1100.0,1500.0,1700.0,2230.0,1100.0,1500.0,1700.0,2230.0,1100.0,1500.0
623,Ruen Pair,Los Angeles,90027.0,5257 Hollywood Blvd,3234660153.0,thai,thai,other,1.5,4.0,1459,1100.0,230.0,1100.0,230.0,1100.0,230.0,1100.0,230.0,1100.0,300.0,1100.0,300.0,1100.0,230.0
624,Little Dom's,Los Angeles,90027.0,2128 Hillhurst Ave,3236610055.0,breakfast & brunch,italian,breakfast & brunch,2.25,3.75,1521,800.0,1500.0,1730.0,2300.0,800.0,1500.0,1730.0,2300.0,800.0,1500.0,1730.0,2300.0,800.0,1500.0
625,Sanamluang Cafe,Los Angeles,90027.0,5176 Hollywood Blvd,3236608006.0,thai,thai,other,1.0,4.0,1330,1100.0,230.0,1100.0,230.0,1100.0,230.0,1100.0,230.0,1100.0,330.0,1100.0,330.0,1100.0,230.0
626,Pa Ord Noodles,Los Angeles,90027.0,5301 Sunset Blvd,3234613945.0,thai,thai,other,1.0,4.25,1284,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0
627,Thai Patio,Los Angeles,90027.0,5273 Hollywood Blvd,3234663894.0,thai,thai,other,1.0,3.75,1341,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0
628,Palermo Ristorante Italiano,Los Angeles,90027.0,1858 N Vermont Ave,3236631430.0,pizza,italian,pizza,2.25,4.0,1400,1700.0,2200.0,1700.0,2200.0,1100.0,2330.0,1100.0,2330.0,1100.0,30.0,900.0,30.0,900.0,2330.0
629,Rockwell Table & Stage,Los Angeles,90027.0,1714 N Vermont Ave,3236691550.0,american,american,other,2.25,3.75,1137,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,200.0,1100.0,200.0,1100.0,2400.0
630,Figaro Bistrot,Los Angeles,90027.0,1802 N Vermont Ave,3236621587.0,cafe,french,cafe,2.25,3.75,1238,830.0,2230.0,830.0,2230.0,830.0,2230.0,830.0,2230.0,830.0,2300.0,830.0,2300.0,830.0,2230.0
631,MessHall,Los Angeles,90027.0,4500 Los Feliz Blvd,3236606377.0,breakfast & brunch,american,breakfast & brunch,2.25,3.75,1201,900.0,1500.0,1600.0,2200.0,900.0,1500.0,1600.0,2200.0,900.0,1500.0,1600.0,2200.0,900.0,1500.0
632,barbrix,Los Angeles,90027.0,2442 Hyperion Ave,3236622442.0,other,other,other,2.25,4.25,1069,1730.0,130.0,1730.0,130.0,1730.0,130.0,1730.0,130.0,1730.0,130.0,1000.0,1500.0,1730.0,130.0
633,Tomato Pie PIzza Joint,Los Angeles,90027.0,2457 Hyperion Ave,3236616474.0,pizza,italian,pizza,1.0,4.0,949,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
634,Zankou Chicken,Los Angeles,90027.0,5065 W Sunset Blvd,3236657845.0,fast food,mediterranean,fast food,1.0,3.75,1035,1000.0,2400.0,1000.0,2400.0,1000.0,2400.0,1000.0,2400.0,1000.0,2400.0,1000.0,2400.0,1000.0,2400.0
635,1739 Public House,Los Angeles,90027.0,1739 N Vermont Ave,3236631739.0,american,american,other,2.25,3.5,917,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
636,Sapp Coffee Shop,Los Angeles,90027.0,5183 Hollywood Blvd,3236651035.0,thai,thai,other,1.0,4.5,799,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,,
637,Il Capriccio on Vermont,Los Angeles,90027.0,1757 N Vermont Ave,3236625900.0,italian,italian,other,2.25,4.25,912,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0,1700.0,2200.0,1100.0,1500.0
638,The Dresden Room,Los Angeles,90027.0,1760 N Vermont Ave,3236654294.0,american,american,other,2.25,4.0,825,1700.0,100.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,2400.0
639,Desert Rose Restaurant & Bar,Los Angeles,90027.0,1700 Hillhurst Ave,3236661166.0,american,american,other,2.25,3.75,809,1100.0,2200.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2330.0,1000.0,2330.0,1000.0,2200.0
640,Sidewalk Grill,Los Angeles,90027.0,1727 N Vermont Ave,3236693354.0,mediterranean,mediterranean,other,1.5,4.5,746,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
641,Hyperion Public,Los Angeles,90027.0,2538 Hyperion Ave,3237616440.0,american,american,other,2.25,4.0,741,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,900.0,200.0,900.0,200.0
642,Yuca's,Los Angeles,90027.0,2056 Hillhurst Ave,3236621214.0,fast food,mexican,fast food,1.0,4.25,777,1100.0,1800.0,1100.0,1800.0,1100.0,1800.0,1100.0,1800.0,1100.0,1800.0,1100.0,1800.0,1100.0,1800.0
643,Spitz - Los Feliz,Los Angeles,90027.0,1725 Hillhurst Ave,3235223309.0,bars,american,bars,1.5,4.0,696,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2400.0,1100.0,2400.0,1100.0,2200.0
644,King Buffet,Los Angeles,90027.0,1375 N Western Ave,3234689398.0,seafood,japanese,seafood,1.5,3.5,410,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0
645,Red Lion Tavern,Los Angeles,90039.0,2366 Glendale Blvd,3236625337.0,other,other,other,2.25,4.0,1581,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
646,Gingergrass,Los Angeles,90039.0,2396 Glendale Blvd,3236441600.0,vietnamese,vietnamese,other,2.25,3.75,996,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0
647,The Morrison,Los Angeles,90039.0,3179 Los Feliz Blvd,3236671839.0,burger,american,burger,2.25,4.5,3409,1500.0,2400.0,1500.0,2400.0,1500.0,2400.0,1500.0,2400.0,1200.0,200.0,1200.0,200.0,1000.0,2400.0
648,Tam O'Shanter,Los Angeles,90039.0,2980 Los Feliz Blvd,3236640228.0,american,american,other,3.5,4.0,1340,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2400.0,1100.0,2400.0,1030.0,2300.0
649,Home Restaurant Silver Lake,Los Angeles,90039.0,2500 Riverside Dr,3236650211.0,breakfast & brunch,american,breakfast & brunch,2.25,3.75,1115,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2300.0,800.0,2300.0,800.0,2200.0
650,Tacos Villa Corona,Los Angeles,90039.0,3185 Glendale Blvd,3236613458.0,breakfast & brunch,mexican,breakfast & brunch,1.0,4.25,540,800.0,1400.0,800.0,1400.0,800.0,1400.0,800.0,1400.0,800.0,1400.0,800.0,1400.0,800.0,1300.0
651,Viet Noodle Bar,Los Angeles,90039.0,3133 Glendale Blvd,3239061575.0,vietnamese,vietnamese,other,2.25,3.75,495,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
652,Spago Beverly Hills,Beverly Hills,90210.0,176 N Canon Dr,3103850880.0,bars,american,bars,4.0,4.25,2863,1200.0,1430.0,1800.0,2200.0,1200.0,1430.0,1800.0,2200.0,1200.0,1430.0,1800.0,2200.0,1200.0,1430.0
653,Crustacean,Beverly Hills,90210.0,9646 S Santa Monica Blvd,3102058990.0,seafood,vietnamese,seafood,4.0,3.75,1854,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2300.0,1700.0,2300.0,1700.0,2100.0
654,Villa Blanca,Beverly Hills,90210.0,9601 Brighton Way,3108597600.0,american,american,other,2.75,3.75,2011,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
655,Il Pastaio,Beverly Hills,90210.0,400 N Canon Dr,3102055444.0,italian,italian,other,2.75,4.25,1911,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1130.0,2400.0,1130.0,2200.0
656,Nate'n Al Delicatessen,Beverly Hills,90210.0,414 N Beverly Dr,3102740101.0,american,american,other,2.25,4.0,1238,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0
657,208 Rodeo Restaurant,Beverly Hills,90210.0,208 N Rodeo Dr,3102752428.0,seafood,american,seafood,2.75,3.75,925,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0
658,The Farm of Beverly Hills,Beverly Hills,90210.0,439 N Beverly Dr,3102735578.0,breakfast & brunch,american,breakfast & brunch,2.25,3.75,938,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,730.0,2000.0,800.0,2000.0,800.0,2000.0
659,Panini Kabob Grill,Beverly Hills,90210.0,9601 Santa Monica Blvd,3102478300.0,breakfast & brunch,mediterranean,breakfast & brunch,2.25,4.25,804,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,800.0,2130.0,800.0,2130.0
660,Da Pasquale,Beverly Hills,90210.0,9749 Santa Monica Blvd,3108593884.0,pizza,italian,pizza,2.25,4.5,843,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0
661,Polo Lounge at the Beverly Hills Hotel,Beverly Hills,90210.0,9641 Sunset Blvd,3108872777.0,breakfast & brunch,american,breakfast & brunch,4.0,4.25,1202,700.0,130.0,700.0,130.0,700.0,130.0,700.0,130.0,700.0,130.0,700.0,130.0,700.0,130.0
662,Wally's Vinoteca,Beverly Hills,90210.0,447 Canon Dr,3104753540.0,american,american,other,2.75,4.25,634,1000.0,200.0,1000.0,200.0,1000.0,200.0,1000.0,200.0,1000.0,200.0,1000.0,200.0,1000.0,200.0
