id,name,category_1,category_2,address,city,zipcode,phone,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
b1817,Kang Nam Restaurant,Asian,Korean,4103 W Olympic Blvd,Los Angeles,90019,3239371070,2.5,4.5,11,1100,2200,1100,2230,1100,2230,1100,2230,1100,2230,1100,2230,1100,2230
b1818,Lucy's El Adobe Cafe,Mexican,,5536 Melrose Ave,Los Angeles,90038,3234629421,2.5,4,37,,,1130,2300,1130,2300,1130,2300,1130,2300,1130,2300,1130,2300
b1819,Noodle World Pasadena,Asian,Thai,24 W Colorado Blvd,Pasadena,91105,6265855885,1,4,39,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300,1100,2300
b1820,Cricca Italian Deli,Italian,,4876 Topanga Canyon Blvd,Los Angeles,91364,8183400515,1,5,12,1000,1600,1000,600,1000,600,1000,600,1000,600,1000,600,1000,1700
b1821,Beech Street Cafe,Italian,Pizza,863 Swarthmore Ave,Los Angeles,,3105731940,2.5,4,26,2400,2100,1130,2100,1130,2100,1130,2100,1130,2100,1130,2130,1130,2130
b1822,El Nopal,Mexican,,10426 National Blvd,Los Angeles,90034,3105594732,2.5,4.5,18,900,2115,1030,2115,1030,2115,1030,2115,1030,2115,900,2230,900,2230
b1823,Hyperion Public,American,,2538 Hyperion Ave,Los Angeles,90027,3237616440,2.5,4,29,900,300,2400,200,2400,200,2400,200,2400,200,2400,200,900,300
b1824,Foo-Chow Restaurant,Chinese,Asian,949 N Hill St,Los Angeles,90012,2134851294,2.5,4,30,1100,2230,1100,2230,1100,2230,1100,2230,1100,2230,1100,2230,1100,2230
b1825,Islands Restaurant,Vegetarian Friendly,,14141 Ventura Blvd,Los Angeles,91423,8189900102,2.5,4,19,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
b1826,Gen Korean BBQ House,Barbecue,Asian,10151 Reseda Blvd,Los Angeles,91324,8187093932,2.5,4,17,,,,,,,,,,,,,,
b1827,Le Oriental Bistro,Chinese,Asian,1710 N Highland Ave,Los Angeles,90028,3234623388,1,4,47,2400,2245,1130,2230,1130,2230,1130,2230,1130,2230,1130,2300,2400,2300
b1828,Gala Thai,Asian,Thai,3353 Barham Blvd,Los Angeles,90068,3239699169,2.5,4.5,13,1600,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b1829,El Coyote Mexican Restaurant,Mexican,,800 S Pacific Ave,Los Angeles,90731,3105190375,2.5,4.5,15,800,2100,800,2100,800,2100,800,2100,800,2100,800,2200,800,2200
b1830,The Room Sushi Bar,Japanese,Sushi,1884 Westwood Blvd,Los Angeles,90025,3104740462,2.5,4,17,1600,2130,1100,2200,1100,2200,1100,2200,1100,2200,1100,2230,1100,2230
b1831,Chick-Fil-A,Fast Food,American,8875 Tampa Ave,Los Angeles,91324,8188823106,1,4,17,,,630,2200,630,2200,630,2200,630,2200,630,2200,630,2200
b1832,El Picante,Mexican,,6301 Florence Pl,Bell Gardens,90201,5629283490,2.5,4.5,14,700,2100,700,2100,700,2100,700,2100,700,2100,700,2200,700,2200
b1833,Xoc Tequila Grill,Mexican,Latin,6316 Topanga Canyon Blvd Ste 1110,Los Angeles,91367,8189927930,2.5,4,41,,,,,,,,,,,,,,
b1834,Mofongos,Caribbean,Latin,5757 Lankershim Blvd,Los Angeles,91601,8187541051,1,4,31,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
b1835,Anajak Thai Cuisine,Asian,Thai,14704 Ventura Blvd,Los Angeles,91403,8185014201,2.5,4.5,17,2400,2130,,,1130,2200,1130,2200,1130,2200,1130,2300,2400,2300
b1836,Flame Pizzeria,Pizza,Italian,19309 Vanowen St,Los Angeles,91335,8185783888,2.5,5,13,,,,,,,,,,,,,,
b1837,Sushi 21,Japanese,Sushi,235 S. Gaffey St.,Los Angeles,,,2.5,4,17,1130,2230,1130,2230,1130,2230,1130,2230,1130,2230,1130,2230,1130,2230
b1838,The Shack,,,185 Culver Blvd,Los Angeles,,3108236222,1,4,21,1000,2200,1000,2300,1000,2300,1000,2300,1000,2300,1000,100,1000,100
b1839,Un Solo Sol,Latin,International,1818 E 1st St,Los Angeles,90033,3232698680,1,5,12,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130
b1840,Izakaya Hachi,,,12009 Wilshire Blvd,Los Angeles,90025,3104739603,2.5,5,11,1100,2200,1100,2200,1100,1000,1100,2200,1100,2200,1100,1100,1100,2200
b1841,Eduardo's Border Grill,Mexican,Latin,1830 Westwood Blvd,Los Angeles,90025,3104752410,1,4.5,16,1130,2100,1130,2130,1130,2130,1130,2130,1130,2130,1130,2130,1130,2130
b1842,Gennaro's Ristorante,Italian,Seafood,1109 N Brand Blvd,Glendale,91202,8182436231,4,4,54,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200
b1843,Spice Season,,,11402 Ventura Blvd,Los Angeles,91604,8187668686,,5,9,,,,,,,,,,,,,,
b1844,The Roger Room,,,370 N La Cienega Blvd,Los Angeles,90048,3108541300,2.5,4.5,15,2000,300,1800,200,1800,200,1800,200,1800,200,1800,200,1900,200
b1845,Maria's Italian Kitchen,Italian,Pizza,16608 Ventura Blvd,Los Angeles,91436,8187832920,2.5,4,27,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b1846,Kettle Black,Italian,Pizza,3705 W Sunset Blvd,Los Angeles,90026,,2.5,4.5,10,,,,,,,,,,,,,,
b1847,Fiore Market Cafe,Cafe,Vegan Options,1000 Fremont Ave,South Pasadena,91030,6264412280,2.5,4.5,17,,,1100,1700,1100,1700,1100,1700,1100,1700,1100,1700,1100,1700
b1848,Monty's Steakhouse,American,Steakhouse,5371 Topanga Canyon Blvd,Los Angeles,91364,8187169736,4,4,46,1700,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,100,1700,100
b1849,Lock & Key,American,Korean,239 S Vermont Ave,Los Angeles,90004,2133895625,2.5,4.5,12,1600,1200,,,,,,,,,,,,
b1850,Caruso's Pizza,Italian,Pizza,13737 Foothill Blvd,Los Angeles,91342,8183677766,2.5,4.5,17,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
b1851,Mama Joan's Soul Food,,,5496 W Centinela Ave,Los Angeles,90045,4247896834,1,4.5,12,800,2000,,,1100,2100,1100,2100,1100,2100,1100,2100,800,2100
b1852,Tutt'a Post' Trattoria,Italian,,235 S La Cienega Blvd,Beverly Hills,90211,3106525992,2.5,4.5,21,,,,,,,,,,,,,,
b1853,Cafe Linda's,Asian,Thai,34 E Holly St,Pasadena,91103,6265840712,2.5,4.5,20,1700,2145,1130,1515,1130,1515,1130,1515,1130,1515,1130,1515,1700,2215
b1854,Full House,Chinese,Asian,963 N Hill St,Los Angeles,90012,2136178382,2.5,4,29,1100,200,1100,200,1100,200,1100,200,1100,200,1100,400,1100,400
b1855,A and W Seafood Restaurant,Chinese,Seafood,9306 Reseda Blvd,Los Angeles,91324,8188826668,2.5,4,20,,,1000,2130,1000,2130,1000,2130,1000,2130,1000,2130,,
b1856,Yang Chow,Chinese,Asian,6443 Topanga Canyon Blvd,Los Angeles,91303,8183472610,2.5,4,40,1130,2130,1130,2130,1130,2130,1130,2130,1130,2130,1130,2230,1130,2230
b1857,Pinche Tacos,Mexican,Latin,203 N Larchmont Blvd,Los Angeles,90004,2132815471,1,4.5,17,900,2200,900,2100,900,2100,900,2100,900,2100,900,2200,900,2200
b1858,Marie Callender's,American,,220 S Atlantic Blvd,Monterey Park,91754,6262819548,2.5,4,26,900,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,900,2300
b1859,Buca di Beppo Farmers Market,Italian,Pizza,6333 W 3rd St,Los Angeles,90036,3233706560,2.5,4.5,15,,,,,,,,,,,,,,
b1860,Paris Baguette,French,,125 N Western Ave # 101,Los Angeles,90004,,1,4.5,15,630,2100,630,2100,630,2100,630,2100,630,2100,630,2100,630,2100
b1861,Dreams Cafe & Bar,American,Cafe,5625 W Sunset Blvd,West Hollywood,90028,3234652233,2.5,4,16,700,1400,700,2200,700,2200,700,2200,700,2200,700,2200,700,1400
b1862,La Cubana Restaurant,Latin,Caribbean,801 S Glendale Ave Ste 3,Glendale,91205,8182434398,2.5,4.5,14,2400,2100,,,,,2400,2100,2400,2100,2400,2130,2400,2130
b1863,Beverly Glen Deli,Delicatessen,Soups,2948 N Beverly Glen Cir,Los Angeles,90077,3104752719,2.5,4.5,15,,,,,,,,,,,,,,
b1864,Torung Restaurant,Asian,Thai,5657 Hollywood Blvd,Los Angeles,90028,3234642750,1,4,25,1600,300,1600,300,1600,300,1600,300,1600,300,1600,300,1600,300
b1865,Mr. Noodle,Asian,Thai,936 Broxton Ave,Los Angeles,90024,3102081730,1,4,35,1100,2230,1100,2230,1100,2230,1100,2230,1100,2230,1100,2230,1100,2230
b1866,Gordon Biersch Brewery Restaurant,American,,145 S San Fernando Blvd,Burbank,91502,8185695240,2.5,4,166,1130,1200,1130,1200,1130,1200,1130,1200,1130,1200,1130,100,1130,100
b1867,Conrad's,American,Vegetarian Friendly,820 N Central Ave,Glendale,91203,8182466547,2.5,3.5,118,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359
b1868,Unity LA Restaurant,,,6225 W Century Blvd,Los Angeles,90045,4247021234,2.5,4,19,530,2200,530,2200,530,2200,530,2200,530,2200,530,2200,530,2200
b1869,Folliero's Italian Food and Pizza,Italian,Pizza,5566 N Figueroa St,Los Angeles,90042,3232540505,,4.5,17,2400,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,2400,2130
b1870,Guido's,Italian,,11980 Santa Monica Blvd,Los Angeles,90025,3108206649,2.5,4,20,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200,1130,1430,1700,2230
b1871,Cactus Mexican Food,Mexican,Latin,950 Vine St,Los Angeles,90038,3234645865,1,4,25,800,300,800,300,800,300,800,300,800,300,800,400,800,400
b1872,Adagio Ristorante,Italian,Pizza,22841 Ventura Blvd,Los Angeles,91364,8182250533,2.5,4.5,21,1700,2200,,,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200
b1873,Fresh in the Box,Japanese,Asian,13354 W Washington Blvd,Los Angeles,90066,3103019100,2.5,4.5,14,,,1130,2130,1130,2130,1130,2130,1130,2130,1130,2130,1130,2130
b1874,California Pizza Kitchen,Pizza,American,18800 Ventura Blvd,Los Angeles,91356,8183459925,2.5,4,21,1100,2100,1100,2100,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b1875,Spumoni Restaurant,Italian,,14533 Ventura Blvd,Los Angeles,91403,8189817218,2.5,4,23,1130,2300,1130,2300,1130,2300,1130,2300,1130,2300,1130,1200,1130,1200
b1876,Chado Tea Room,British,,79 N Raymond Ave,Pasadena,91103,6264312832,2.5,4,51,1130,1900,1130,1900,1130,1900,1130,1900,1130,1900,1130,1900,1130,1900
b1877,Green Leaves Vegan,Asian,Vegetarian Friendly,1769 Hillhurst Ave,Los Angeles,90027,3236642345,1,4.5,18,1100,1200,1100,1200,1100,1200,1100,1200,1100,1200,1100,1200,1100,1200
b1878,LA. Burger Bar,Fast Food,Kosher,8581 W Pico Blvd,Los Angeles,90035,3109334430,1,4,19,1100,2300,1100,2300,,,,,1100,300,,,2145,300
b1879,Mikado Restaurant,Japanese,Sushi,12600 Riverside Dr,Los Angeles,91607,8187631963,2.5,4,32,1700,2100,1130,1430,1130,1430,1130,1430,530,2130,1130,1430,1730,2200
b1880,Fatburger,American,,8500 W 3rd St,Los Angeles,90048,3102898810,1,4.5,13,1100,1200,1100,1200,1100,1200,1100,1200,1100,1200,1100,300,1100,300
b1881,Gus's Drive-in,Mediterranean,,1657 W 3rd St,Los Angeles,90017,2134838885,1,4.5,13,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
b1882,Awash Restaurant,African,Ethiopian,5990 W Pico Blvd,Los Angeles,90035,3239393233,2.5,4.5,11,2400,2300,2400,2300,2400,2300,2400,2300,2400,2300,2400,2300,2400,2300
b1883,Atlantic Seafood & Dim Sum restaurant,Chinese,Seafood,500 N Atlantic Blvd,Monterey Park,91754,6268720388,2.5,4,24,900,100,900,100,900,100,900,100,900,100,900,100,900,100
b1884,Buon Gusto Ristorante,Italian,,15535 Devonshire St,Los Angeles,91345,8188939985,2.5,4.5,16,1130,2030,1130,2130,1130,2130,1130,2130,1130,2130,1130,2130,1600,2130
b1885,Got Kosher,American,Middle Eastern,8914 W Pico Blvd,Los Angeles,90035,3108581920,2.5,4,40,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,800,1600,,
b1886,Denny's,American,,6100 W Sunset Blvd,West Hollywood,90028,3234647470,1,4,22,,,,,,,,,,,,,,
b1887,Wendy's,American,Fast Food,1305 N Vermont Ave,Los Angeles,90027,3236637387,1,3.5,51,900,100,900,100,900,100,900,100,900,100,900,100,900,100
b1888,Lemonade,American,Vegetarian Friendly,12401 Ventura Blvd,Los Angeles,91604,8189855700,2.5,4,24,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
b1889,Maison Giraud,French,,1032 Swarthmore Ave,Los Angeles,,,2.5,4,43,800,1430,,,800,1430,800,1430,800,1430,800,1430,800,1430
b1890,Lotus Vegan Thai Restaurant,Thai,Vegetarian Friendly,4715 Lankershim Blvd,Los Angeles,91602,8187608088,2.5,4.5,10,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2230,1000,2230
b1891,Dune Venice,Mediterranean,Middle Eastern,"9 Dudley Ave, Venice",Los Angeles,90291,4247448060,2.5,5,8,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b1892,Tinga,Mexican,Spanish,142 S La Brea Ave,Los Angeles,90036,3239549566,,4.5,20,2400,1945,,,2400,2045,2400,2045,2400,2045,2400,2045,2400,2045
b1893,Mitsuru Cafe,Japanese,Asian,117 Japanese Village Plaza Mall,Los Angeles,90012,2136131028,1,4,30,1100,1900,,,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
b1894,Nizam of India,Indian,,10871 W Pico Blvd,Los Angeles,90064,3104701441,2.5,4,29,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430
b1895,Belcampo Meat Co,,,317 S Broadway,Los Angeles,90013,2136250304,1,4,26,900,1800,900,1800,900,1800,900,1800,900,1800,900,1800,900,1800
b1896,Toshi Sushi,Japanese,Sushi,359 E 1st St,Los Angeles,90012,2136804166,2.5,4.5,17,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430
b1897,Yai Restaurant,Asian,Thai,5757 Hollywood Blvd,Los Angeles,90028,3234620292,1,4,27,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b1898,King Hua Restaurant,Chinese,Asian,2000 W Main St,Alhambra,91801,6262828833,2.5,4,34,1030,2230,1030,1500,1030,1500,1030,1500,1030,1500,1030,1500,1030,2230
b1899,Mike's Deli,,,4859 W Slauson Ave,Los Angeles,90056,3232985960,1,4.5,15,1000,1800,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
b1900,Bhan Kanom Thai,Asian,Thai,5271 Hollywood Blvd,Los Angeles,90027,3238718030,1,4.5,12,1000,200,1000,200,1000,200,1000,200,1000,200,1000,200,1000,200
b1901,Two Guys From Italy,Italian,Pizza,405 N Verdugo Rd,Glendale,91206,8182400020,2.5,4,27,2400,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300,1100,2300
b1902,Poquito Mas,Mexican,Vegetarian Friendly,2635 W Olive Ave,Burbank,91505,8185632252,1,4.5,90,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
b1903,Zankou Chicken,Lebanese,Fast Food,7851 W Sunset Blvd,West Hollywood,90046,3238826365,1,4.5,20,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
b1904,Delicious Pizza,Pizza,Italian,5419 W Adams Blvd,Los Angeles,90016,3234243014,2.5,4.5,13,1100,1200,1100,1200,1100,1200,1100,1200,1100,1200,1100,1200,1100,1200
b1905,California Pizza Kitchen,Pizza,American,11677 San Vicente Blvd,Los Angeles,90049,3108263573,2.5,4,32,,,,,,,,,,,,,,
b1906,Tokyo Fried Chicken Co,Japanese,,122 S Atlantic Blvd,Monterey Park,91754,6262829829,2.5,4,22,1730,2145,,,,,1730,2145,1730,2245,1730,2245,1730,2245
b1907,Press Brothers Juicery,,,317 S Broadway,Los Angeles,90013,2133893645,1,4.5,12,800,1800,800,1800,800,1800,800,1800,800,1800,800,1800,800,1800
b1908,Caioti Pizza Cafe,Pizza,Italian,4346 Tujunga Ave,Los Angeles,91604,8187613588,2.5,4,32,900,1430,1100,1600,1100,1600,1100,1600,1100,1600,1100,1600,900,1430
b1909,The Patio Cafe,American,Cafe,12833 Ventura Blvd,Los Angeles,91604,8187694700,2.5,4,31,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
b1910,Sam Woo Barbeque,Asian,Chinese,514 W Valley Blvd,Alhambra,91803,6262810038,1,4,19,900,1200,900,1200,900,1200,900,1200,900,1200,900,100,900,100
b1911,H.O.P.E.,Vegan Options,,11943 Ventura Blvd,Los Angeles,91604,8185069015,,4.5,11,,,,,,,,,,,,,,
b1912,Ray's Bbq,Barbecue,,6038 Santa Fe Ave,Huntington Park,90255,3106896353,,5,9,,,,,,,,,,,,,,
b1913,Tacos Por Favor,Mexican,Fast Food,11901 W Olympic Blvd,Los Angeles,90064,3104792818,1,4.5,14,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
b1914,Moodaepo II,Barbecue,Asian,3014 W 7th St,Los Angeles,90005,2133819990,,4.5,13,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200,1100,200
b1915,Shaherzad Restaurant,Middle Eastern,Persian,Westwood Blvd,Los Angeles,90024,3104741700,2.5,3.5,51,1130,2300,1130,2300,1130,2300,1130,2300,1130,2300,1130,2300,1130,2300
b1916,Nick's on South Lake Avenue,American,Steakhouse,336 S Lake Ave,Pasadena,91101,6267871444,2.5,4.5,19,800,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300,800,2300
b1917,Buca di Beppo,Italian,Vegetarian Friendly,80 W Green St,Pasadena,91105,6267927272,2.5,3.5,92,1100,2100,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
b1918,Cava Mezze Grill,Mediterranean,Fast Food,6256 Topanga Canyon Blvd,Los Angeles,91367,8188607670,1,4.5,12,,,,,,,,,,,,,,
b1919,Kiku Sushi,Japanese,Sushi,246 N Larchmont Blvd,Los Angeles,90004,3234641323,2.5,4,22,1130,2230,1130,2230,1130,2230,1130,2230,1130,2230,1130,2230,1130,2230
b1920,Sumo Asian Buffet & Grill,Chinese,Japanese,21610 Victory Blvd,Los Angeles,91367,8188872688,2.5,4,14,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b1921,El Pollo Loco,Mexican,Fast Food,8239 Topanga Canyon Rd,Los Angeles,,8188870346,,4.5,16,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300,1000,2300
b1922,Spitz,Mediterranean,Turkish,2506 Colorado Blvd,Los Angeles,90041,3232575600,2.5,4,21,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b1923,Pollo a la Brasa- Peruvian Wood Rotisserie Chicken,American,Peruvian,764 S Western Ave,Los Angeles,90005,2133824090,1,4.5,14,1100,2130,1100,2130,,,1100,2130,1100,2130,1100,2130,1100,2130
b1924,Cheng Du,Chinese,Asian,11538 W Pico Blvd,Los Angeles,90064,3104774917,2.5,4,17,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2230,1100,2230
b1925,Big Mamas & Papas Pizzeria,Pizza,Italian,12616 Ventura Blvd,Los Angeles,91604,8189858222,1,4.5,16,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
b1926,Red Robin Gourmet Burgers,American,,6600 Topanga Canyon Blvd Unit 49H,Los Angeles,91303,8188831060,2.5,4,21,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300
b1927,Los Burritos INC,Mexican,Spanish,6517 Hollywood Blvd,Los Angeles,90028,3234615814,1,4.5,20,900,2300,900,2300,900,2300,900,2300,900,1200,900,1200,900,1200
b1928,Trattoria Bella Roma,Italian,,1509 S Robertson Blvd,Los Angeles,90035,3102777662,2.5,4,16,1100,2200,,,1100,1500,1100,1500,1100,1500,1100,1500,1100,2200
b1929,Black Cat,American,,3909 W Sunset Blvd,Los Angeles,90029,3236616369,2.5,4,20,1000,300,1130,200,1130,200,1130,200,1130,200,1130,200,1000,300
b1930,Comfort Dining Room,,,9750 Airport Blvd,Los Angeles,90045,3106454600,2.5,4,27,,,,,,,,,,,,,,
b1931,LaRocco's Pizzeria,Italian,Pizza,8806 S Sepulveda Blvd,Los Angeles,90045,3106420029,2.5,5,10,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
b1932,Flame International,Persian,Mediterranean,11330 Santa Monica Blvd,Los Angeles,90025,3104440045,2.5,4.5,15,1100,100,1100,100,1100,100,1100,100,1100,100,1100,100,1100,100
b1933,Uncle Ernie's Pizza,Italian,Pizza,9841 Topanga Canyon Blvd,Los Angeles,,8187093663,1,4.5,13,1030,2130,1030,2130,1030,2130,1030,2130,1030,2130,1030,2200,1030,2200
b1934,Woodlands Pure Vegetarian South Indian Cuisine,Indian,Vegan Options,9840 Topanga Canyon Blvd,Los Angeles,91311,8189983031,2.5,4,19,1130,2130,,,1130,1500,1130,1500,1130,1500,1130,1500,1130,2200
b1935,Bricks and Scones,,,403 N Larchmont Blvd,Los Angeles,90004,3234630811,2.5,4.5,12,800,2000,730,2100,730,2100,730,2100,730,2100,730,2000,800,2000
b1936,Al & Bea's Mexican Food,Mexican,Fast Food,2025 E 1st St,Los Angeles,90033,3232678810,1,4.5,13,930,1900,900,2000,900,2000,900,2000,900,2000,900,2000,900,2000
b1937,Sticky Rice,Asian,Thai,317 S Broadway,Los Angeles,90013,6268720353,1,4,25,1100,1800,1100,1800,1100,1800,1100,1800,1100,1800,1100,1800,1100,1800
b1938,Los Tacos,Mexican,Fast Food,1 W California Blvd,Pasadena,91105,6267959291,1,4,27,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200
b1939,Cayenne Cafe,Moroccan,Mediterranean,7169 Beverly Blvd,Los Angeles,90036,3238571252,2.5,4.5,18,900,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,900,2130
b1940,IHOP,,,7131 Eastern Ave,Bell Gardens,90201,3237712680,1,4.5,12,600,2200,600,2200,600,2200,600,2200,600,2200,600,1200,600,1200
b1941,Pistola,Italian,,8033 W 3rd St,Los Angeles,90048,3239519800,4,4.5,15,,,,,,,,,,,,,,
b1942,Denny's,American,,888 S Figueroa St,Los Angeles,90017,2136294250,1,3.5,63,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359
b1943,McDonald's,American,Fast Food,5223 W Century Blvd,Los Angeles,90045,,1,3.5,98,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359,1200,2359
b1944,Veggie Grill,Vegetarian Friendly,,16542 Ventura Blvd,Los Angeles,91436,8187882621,,4.5,12,,,,,,,,,,,,,,
b1945,King Taco,Mexican,Latin,645 E Washington Blvd,Los Angeles,90015,2137479915,1,4.5,15,830,1200,700,1200,700,1200,700,1200,700,1200,700,1200,800,300
b1946,Waba Grill,Fast Food,Asian,1134 N Vermont Ave,Los Angeles,90029,3236609222,1,4,15,,,,,,,,,,,,,,
b1947,Plum Tree Inn,Chinese,Asian,913 N Broadway,Los Angeles,90012,2136131819,2.5,4,52,1130,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2230,1130,2230
b1948,In-N-Out Burger,American,Fast Food,119 S Brand Blvd,Glendale,91204,8007861000,1,4.5,12,1030,100,1030,100,1030,100,1030,100,1030,100,1030,130,1030,130
b1949,C and M Cafe,Cafe,,10640 Woodbine Street,Los Angeles,90034,3106941516,1,5,10,800,1700,700,1700,700,1700,700,1700,700,1700,700,1700,730,1700
b1950,Brite Spot,American,Cafe,1918 W Sunset Blvd,Los Angeles,90026,2134849800,1,3.5,50,800,2300,800,2300,800,2300,800,2300,800,2300,800,300,800,300
b1951,Robin Hood British Pub & Restaurant,British,,13640 Burbank Blvd,Los Angeles,91401,8189946045,2.5,4,24,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300,1100,2300
b1952,The Corner Store,American,,1118 W 37th St,Los Angeles,90007,,1,4.5,10,700,1900,600,1900,600,1900,600,1900,600,1900,600,1900,700,1900
b1953,Veggie House,Thai,Vegetarian Friendly,3217 Cahuenga Blvd W,Los Angeles,90068,,2.5,4.5,10,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b1954,Far Bar,Japanese,American,347 E 1st St,Los Angeles,90012,2136179990,2.5,4,28,800,300,700,200,700,200,700,200,700,200,700,200,800,300
b1955,Maradentro Brentwood,Mexican,Latin,1168 S Barrington Ave,Los Angeles,90049,4242731377,2.5,4,19,,,,,,,,,,,,,,
b1956,Spitz,Middle Eastern,Mediterranean,3737 Cahuenga Blvd,Los Angeles,91604,8187550400,1,4,18,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
b1957,Amara Kitchen,Healthy,Cafe,519 N Avenue 64,Los Angeles,90042,3232552220,2.5,4.5,11,,,,,,,,,,,,,,
b1958,La Carmencita,Mexican,Latin,1156 N Highland Ave,Los Angeles,90038,3237012063,2.5,4.5,10,,,,,,,,,,,,,,
b1959,The Den on Sunset,American,,8226 W Sunset Blvd,West Hollywood,90046,3236560336,2.5,4,40,1000,300,1700,200,1700,200,1700,200,1700,200,1700,200,1500,200
b1960,Cha Cha Chili,Mexican,Asian,4625 Valley Blvd,Los Angeles,90032,3232228900,1,4.5,12,2400,2100,1100,2030,1100,2030,1100,2030,1100,2030,1100,2100,1100,2100
