id,name,category_1,category_2,address,city,zipcode,phone,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fir_close,hours_sat_open,hours_sat_close
a1852,Iroha Sushi of Tokyo,sushi bars,,12953 Ventura Blvd,Studio City,91604,8189909559,3,4,875,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400
a1853,The Counter Studio City,burgers,,12117 Ventura Blvd,Studio City,91604,8189800004,2,4,839,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300,1100,2200
a1854,The Six Chow House,american (new),gastropubs,12650 Ventura Blvd,Studio City,91604,8187612319,2,4,906,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1000,2200,1000,2200
a1855,Sanamluang Cafe,thai,,12980 Sherman Way,North Hollywood,91605,8187641180,1,3.5,944,1100,300,1100,300,1100,300,1100,300,1100,300,1100,300,1100,300
a1856,The Drunken Crab,seafood,cajun/creole,13350 Sherman Way,North Hollywood,91605,8189829000,2,4,1009,1200,2200,1200,2200,1200,2200,1200,2200,1200,2300,1200,2300,1200,2200
a1857,Hungry Fox,diners,breakfast & brunch,13359 Sherman Way,North Hollywood,91605,8187657111,2,4,888,700,1500,700,1500,700,1500,700,1500,700,1500,700,1500,700,1500
a1858,AYCE Gogi,korean,barbeque,7128 Van Nuys Blvd,Los Angeles,91405,8184653050,2,4.5,915,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300,1100,2230
a1859,Uncle Tony's Pizzeria,italian,pizza,13007 Victory Blvd,North Hollywood,91606,8189859992,2,4.5,899,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400,1000,2400
a1860,Krua Thai Restaurant,thai,noodles,13130 Sherman Way,North Hollywood,91605,8187597998,1,3.5,836,1100,330,1100,330,1100,330,1100,330,1100,330,1100,330,1100,330
a1861,786 Degrees,pizza,halal,8879 Laurel Canyon Blvd,Los Angeles,91352,8189396566,2,4.5,796,1100,1400,1700,2100,1100,1400,1700,2100,1100,1400,1700,2100,1100,1400
a1862,Mofongos,latin american,puerto rican,5757 Lankershim Blvd,North Hollywood,91601,8187541051,2,4,724,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
a1863,Tamashii Ramen House,asian fusion,ramen,11024 Magnolia Blvd,North Hollywood,91601,8189802388,2,4,701,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300,1130,2200
a1864,Lusy's Mediterranean Cafe & Grill,mediterranean,soup,6357 Woodman Ave,Van Nuys,91401,8189974330,2,4.5,667,1000,2000,1000,2000,1000,2000,1000,2100,1000,2100,1000,2100,,
a1865,Harvest Moon Kitchen & Marketplace,breakfast & brunch,burgers,12456 Magnolia Blvd,Valley Village,91607,8184873923,2,3.5,684,800,2100,800,2100,800,2100,800,2100,800,2100,800,1900,,
a1866,Dino's Pizza,pizza,,3520 W Burbank Blvd,Burbank,91505,8188413311,2,3.5,672,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
a1867,The Sushi By Jin,japanese,sushi bars,6010 Laurel Canyon Blvd,North Hollywood,91606,8189856010,2,4.5,632,1130,1500,1700,2200,1130,1500,1700,2200,1130,1500,1700,2200,1130,1500
a1868,Coral Cafe,american (traditional),breakfast & brunch,3321 W Burbank Blvd,Burbank,91505,8185669725,2,3.5,627,,,,,,,,,,,,,,
a1869,Cilantro Mexican Grill,mexican,fast food,7214 Whitsett Ave,North Hollywood,91605,8187657998,1,4.5,633,600,2200,600,2200,600,2200,600,2200,600,2200,600,2200,600,2100
a1870,The Eclectic,american (new),breakfast & brunch,5156 Lankershim Blvd,North Hollywood,91601,8187602233,2,3.5,616,1700,2230,1700,2230,1700,2230,1700,2400,1100,1500,1700,2400,1100,1500
a1871,Joe Peeps NY Pizza,pizza,italian,12460 Magnolia Blvd,Valley Village,91607,8185064133,1,4,617,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300,1200,2200
a1872,Barone's,italian,pizza,13726 Oxnard St,Valley Glen,91401,8187826004,2,3.5,605,1100,2130,1100,2130,1100,2130,1100,2130,1100,2330,1100,2330,1100,2100
a1873,NORMS Restaurant,diners,breakfast & brunch,13640 Sherman Way,Van Nuys,91405,8187805060,2,3,575,,,,,,,,,,,,,,
a1874,The Bar-B-Que Bar,barbeque,sports bars,10863 Magnolia Blvd,North Hollywood,91601,8187540030,2,3.5,489,1200,2400,1200,2400,1200,200,1200,200,1200,200,1200,200,1200,2400
a1875,Tony's Mexican Grill,mexican,,12910 Magnolia Blvd,Sherman Oaks,91423,8187695754,1,4,502,730,2100,730,2100,730,2100,730,2100,730,2100,730,2100,730,2100
a1876,Spumante Restaurant,italian,wine bars,11049 Magnolia Blvd,North Hollywood,91601,8185087716,2,4.5,494,1700,2200,1100,1430,1700,2200,1100,1430,1700,2200,1100,1430,1700,2200
a1877,District Pub,burgers,gastropubs,5249 Lankershim Blvd,North Hollywood,91601,8187327319,2,4,471,1100,2400,1100,2400,1100,2400,1100,2400,1100,200,1100,200,1100,2400
a1878,Skaf's Grill,lebanese,,6008 Laurel Canyon Blvd,North Hollywood,91606,8189855701,2,4.5,439,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,,
a1879,Kobee Factory,middle eastern,syrian,14110 Oxnard St,Van Nuys,91401,8189092593,2,4.5,468,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000
a1880,The Hollywood Way BBQ,barbeque,american (traditional),1333 N Hollywood Wy,Burbank,91505,8188454400,2,3.5,458,1100,2200,1100,2400,1100,2400,1100,2400,1100,2400,1000,2400,1000,2200
a1881,New Pho 999,vietnamese,,12905 Sherman Way,North Hollywood,91605,8189829370,1,4,431,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,2100,,
a1882,North Hollywood Diner,diners,,11329 Magnolia Blvd,North Hollywood,91601,8187613341,2,3,453,,,,,,,,,,,,,,
a1883,Noodle Monster,thai,,5219 1/2 Laurel Canyon Blvd,Valley Village,91607,8187697669,2,4,449,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
a1884,The Swingin Door Texas BBQ,barbeque,american (traditional),11018 Vanowen St,North Hollywood,91605,8187638996,2,4,478,1100,2030,1100,2030,1100,2030,1100,2100,1200,2100,1200,2000,,
a1885,Lilit Bakery Cafe,desserts,bakeries,12001 Victory Blvd,North Hollywood,91606,8188218333,1,4,448,800,2200,800,2200,800,2200,800,2200,800,2200,800,2200,800,2100
a1886,Fish Dish,seafood,,2575 N Hollywood Way,Burbank,91505,8188471310,2,3.5,417,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2030
a1887,Kahuna Tiki,sushi bars,seafood,11026 Magnolia Blvd,North Hollywood,91601,8188537447,2,4,428,1500,2230,1500,2230,1500,2230,1500,2230,1500,2330,1200,2330,1500,2130
a1888,Hugo's Tacos,mexican,,4749 Coldwater Canyon Ave,Studio City,91604,8187627771,1,3.5,821,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
a1889,Vitello's Restaurant,italian,wine bars,4349 Tujunga Ave,Studio City,91604,8187690905,2,3.5,769,1100,1500,1700,2200,1100,1500,1700,2200,1100,1500,1700,2200,1100,1500
a1890,Natas Pastries,bakeries,breakfast & brunch,13317 Ventura Blvd,Sherman Oaks,91423,8187888050,2,4,695,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
a1891,Shiki Sushi,sushi bars,japanese,12745 1/2 Ventura Blvd,Studio City,91604,8184873938,2,4,712,1130,2230,1130,2230,1130,2230,1130,2230,1130,2330,1130,2330,1130,2230
a1892,Little Toni's,pizza,italian,4745 Lankershim Blvd,North Hollywood,91602,8187630131,2,3.5,711,1700,200,1700,200,1700,200,1700,200,1700,200,1700,200,1600,200
a1893,Ca Del Sole,italian,,4100 Cahuenga Blvd,Toluca Lake,91602,8189854669,2,4,692,1130,1500,1700,2200,1130,1500,1700,2200,1130,1500,1700,2200,1130,1500
a1894,Jerry's Famous Deli,delis,american (traditional),12655 Ventura Blvd,Studio City,91604,8189804245,2,2.5,663,700,100,700,100,700,100,700,100,700,300,700,300,700,100
a1895,The Great Greek,greek,mediterranean,13362 Ventura Blvd,Sherman Oaks,91423,8189055250,2,4,623,1130,2200,1130,2200,1130,2200,1130,2200,1130,2300,1130,2300,1130,2200
a1896,Texas Best BBQ,barbeque,,12123 Riverside Dr,Valley Village,91607,8187618451,2,3.5,616,1130,2100,1130,2100,1130,2100,1130,2100,1130,2100,1130,2100,1130,2100
a1897,Danielle's Wood Fired Pizza,pizza,,4822 Laurel Canyon Blvd,Valley Village,91607,8189808555,2,4.5,543,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1130,2200
a1898,Monster Thai,thai,,12920 Riverside Dr,Sherman Oaks,91423,8189905206,1,4,522,1100,1530,1630,2200,1100,1530,1630,2200,1100,1530,1630,2200,1100,1530
a1899,Tuning Fork,gastropubs,american (new),12051 Ventura Pl,Studio City,91604,8186230734,2,4,527,1100,2145,1100,2145,1100,2145,1100,2145,1100,2245,1100,2245,1100,2145
a1900,Il Tramezzino - Studio City,italian,,13031 Ventura Blvd,Studio City,91604,8187842244,2,4.5,501,1000,2100,1000,2100,1000,2100,1000,2100,1000,2200,900,2200,900,1900
a1901,Girasol,american (new),desserts,11334 Moorpark St,Studio City,91602,8189242323,3,4,539,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200,1700,2200,,
a1902,Caioti Pizza Cafe,pizza,italian,4346 Tujunga Ave,Studio City,91604,8187613588,2,3.5,467,1000,2200,1000,2200,1000,2200,1000,2200,1000,2300,900,2300,900,2230
a1903,Gangadin Indian,indian,seafood,12067 Ventura Pl,Studio City,91604,8185090722,2,4,464,1130,1400,1730,2130,1130,1400,1730,2130,1130,1400,1730,2130,1130,1400
a1904,Joan's on Third,breakfast & brunch,cafes,12059 Ventura Pl,Studio City,91604,8182013900,2,3.5,424,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000,800,2000
a1905,Original Thai Restaurant,thai,,11363 Riverside Dr,North Hollywood,91602,8185060789,2,3.5,412,1130,1530,1630,2200,1130,1530,1630,2200,1130,1530,1630,2200,1130,1530
a1906,All About Poke,sushi bars,seafood,13203 Ventura Blvd,Studio City,91604,8183869495,2,4.5,399,1130,2100,1130,2100,1130,2100,1130,2100,1130,2100,1130,2100,1130,2100
a1907,The Bellwether,american (new),gastropubs,13251 Ventura Blvd,Studio City,91604,8182858184,2,4,452,1700,2200,1700,2200,1700,2200,1700,2200,1700,2230,1030,1430,1700,2230
a1908,Ahi Sushi,sushi bars,japanese,12915 Ventura Blvd,Studio City,91604,8189810277,2,4,381,1130,2300,1130,2300,1130,2300,1130,2300,1130,2330,1230,2330,1230,2200
a1909,Sushi Don,sushi bars,,4816 Laurel Canyon Blvd,Valley Village,91607,8187628720,2,4,354,1130,2030,1130,2030,1130,2030,1130,2030,1130,2030,1130,2030,1130,2030
a1910,Cactus Taquerias,mexican,breakfast & brunch,11401 Moorpark St,Studio City,91602,8187548119,1,3,384,800,2300,800,2300,800,2300,800,2300,800,2400,800,2400,800,2300
a1911,Four 'N 20,diners,american (traditional),4723 Laurel Canyon Blvd,Valley Village,91607,8187615128,2,4,370,730,2330,730,2330,730,2330,730,2330,730,2400,800,2400,800,2300
a1912,Marie et Cie,coffee & tea,breakfast & brunch,11704 Riverside Dr,Valley Village,91607,8185085049,1,3.5,370,600,2000,600,2000,600,2000,600,2000,600,2000,700,2000,700,2000
a1913,River Rock,american (new),lounges,12833 Ventura Blvd,Studio City,91604,8184327500,2,3.5,356,1700,2300,1700,2300,1700,2300,1700,200,1700,200,1100,1600,,
a1914,Krimsey's Cajun Kitchen,cajun/creole,vegan,12900 Victory Blvd,Los Angeles,91606,8183086166,2,4.5,403,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,930,2130,930,2100
a1915,Noho Pizza & Grill,pizza,american (traditional),11300 Magnolia Blvd,North Hollywood,91601,8187661106,2,4,353,1200,300,1200,300,1200,300,1200,300,1200,300,1200,300,,
a1916,Villa Médicis,pizza,italian,Centre commercial Talma,Brunoy,91800,33169437660,,3,4,,,,,,,,,,,,,,
a1917,L'Atelier du Moulin,french,music venues,Avenue Erables,Santeny,94440,33143865285,,2,3,,,,,,,,,,,,,,
a1918,Le Maharaja,restaurants,,4 rue Léon Jouhaux,Crosne,91560,33169489999,,4,4,,,,,,,,,,,,,,
a1919,Pizza Mona Lisa,pizza,italian,57 ave Résistance,Yerres,91330,33169482500,,2,5,,,,,,,,,,,,,,
a1920,Il Pappagallo,restaurants,,3 Rue Charles de Gaulle,Yerres,91330,33169487263,,4.5,4,,,,,,,,,,,,,,
a1921,Restaurant Ll'As Crêpes et Fondues,creperies,,102 rue,Yerres,91330,,,4.5,2,,,,,,,,,,,,,,
a1922,Au Coin du Feu,mediterranean,,13 Grande Rue,Brunoy,91800,33169431728,,3.5,3,900,1500,900,2400,900,2400,900,2400,900,2400,900,2400,900,1500
a1923,Le Pavillon de l'Île,french,,5 rue du Pont Perronet,Brunoy,91800,33177059121,,4,2,1230,1400,1230,1400,1230,1400,1230,1400,1930,2200,1230,1400,1930,2200
a1924,L'Auberge Italienne,restaurants,,36 ave Pyramide,Brunoy,91800,33160474185,,3.5,2,,,,,,,,,,,,,,
a1925,L'Etape de Sénart,french,caterers,8 Route Nationale 6,Brunoy,91800,33169393975,,3,2,,,,,,,,,,,,,,
a1926,La Trattoria,"beer, wine & spirits",italian,18 Avenue Du General Leclerc,Mandres Les Roses,94520,33145980685,,3.5,3,,,,,,,,,,,,,,
a1927,La Table du Parc,tea rooms,breakfast & brunch,2 rue de Concy,Yerres,91330,33169454778,,3,2,1200,1400,1500,1800,1930,2130,1200,1400,1500,1800,1930,2130,1200,1400
a1928,le gaul'oie,restaurants,,133 Avenue De La Republique,Montgeron,91230,33169402329,,4,2,,,,,,,,,,,,,,
a1929,Restaurant de la Ferme,restaurants,,Ferme Grange,Yerres,91330,33169480415,,3.5,9,,,,,,,,,,,,,,
a1930,Oishii,restaurants,,139 ave République,Montgeron,91230,33169406850,,4,2,,,,,,,,,,,,,,
a1931,Andiamo Pizzas,pizza,italian,64 rue Concy,Yerres,91330,33169409200,,1,1,,,,,,,,,,,,,,
a1932,Hokkaido Yang Zhongluan,restaurants,,31 ave de Quincy,Combs la Ville,77380,33950546031,,3.5,3,,,,,,,,,,,,,,
a1933,L'Orangerie,pizza,italian,65 Route Nationale,Brunoy,91800,33169000011,,4,1,,,,,,,,,,,,,,
a1934,La Taverne du Bon Vivant,french,,11 rue Talma,Brunoy,91800,33169960944,,3,1,1000,1500,1000,1500,1000,1500,1000,1500,1900,2300,1000,1500,1900,2300
a1935,Bird Restaurant,french,,38 rue Charles de Gaulle,Yerres,91330,33179932881,,4,1,1200,1430,1200,1430,1200,1430,1200,1430,1900,2130,1200,1430,1900,2130
a1936,Casa Presto,fast food,,7 rue Charles de Gaulle,Yerres,91330,33169494949,,2,2,,,,,,,,,,,,,,
a1937,Le Viand'art,barbeque,,119 ave de la Republique,Montgeron,91230,,,3,1,,,,,,,,,,,,,,
a1938,Palais du Faisal,indian,,17 rue Pasteur,Brunoy,91800,33160461116,,3.5,2,,,,,,,,,,,,,,
a1939,Cinéma Le Buxy,restaurants,cinema,Centre commercial Val Yerres,Boussy St Antoine,91800,33169007289,,3.5,3,,,,,,,,,,,,,,
a1940,Pepito,restaurants,,52 ave Gén Leclerc,Yerres,91330,33169480824,,1,1,,,,,,,,,,,,,,
a1941,La Panipizz,fast food,,16 avenue Salvador Allende,Crosne,91560,33169489851,,5,1,,,,,,,,,,,,,,
a1942,Pizza Service,pizza,,110 rue Pierre Brossolette,Yerres,91330,33169835050,,2.5,3,,,,,,,,,,,,,,
a1943,La Piadina,pizza,italian,Allée de la Ferme,Yerres,91330,33169002850,,3,1,1200,1500,1900,2300,1200,1500,1900,2300,1200,1500,1900,2300,1200,1500
a1944,Pizzas Rimini,pizza,italian,131 Avenue République,Montgeron,91230,33169526969,,4,1,,,,,,,,,,,,,,
a1945,La Villa,french,,54 avenue de Grosbois,Marolles-en-Brie,94440,33145983246,,4,1,1200,1400,1200,1400,1200,1400,1900,2300,1200,1400,1900,2300,1200,1400
a1946,Sushi Bonheur,japanese,chinese,Centre commercial Cora,Quincy Sous Sénart,91480,33169036388,,4,1,,,,,,,,,,,,,,
a1947,L'Etincelle,french,,29 rue de Montgeron,Brunoy,91800,33160474110,,4,1,1200,1400,1900,2100,1200,1400,1900,2100,1200,1400,1900,2130,1200,1400
a1948,Ali Baba,fast food,,17 ave République,Combs la Ville,77380,33160601683,,5,1,,,,,,,,,,,,,,
a1949,Le Canotier,restaurants,,96 Route Nationale,Brunoy,91800,33169394325,,1,1,,,,,,,,,,,,,,
a1950,Osteria D Angelina,pizza,,64 rue du Lieutenant Dagorno,Villecresnes,94440,33145991014,,5,1,,,,,,,,,,,,,,
a1951,Lotus Bleu,chinese,,6 rue Pont Perronet,Brunoy,91800,33169393063,,4,2,,,,,,,,,,,,,,
a1952,Andiamo Pizza,pizza,,29 ave Quincy,Combs la Ville,77380,33160607171,,4,1,,,,,,,,,,,,,,
a1953,Le Repères des Pirates,performing arts,buffets,79 avenue de Lattre de Tassigny,Villecresnes,94440,33143824461,,3,3,2000,2400,1830,2400,1200,2130,,,,,,,,
a1954,Harput,fast food,kebab,129 rue Sommeville,Combs la Ville,77380,33160606945,,3,1,,,,,,,,,,,,,,
a1955,McDonald's,fast food,burgers,Centre commercial Val Yerres,Boussy St Antoine,91800,33169004040,,2,1,900,1200,900,1200,900,1200,900,1200,900,1200,900,1200,900,1200
a1956,Savoy Kitchen,pizza,hainan,138 E Valley Blvd,Alhambra,91801,6263089535,1,4,3310,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,,
a1957,Newport Seafood Restaurant,seafood,vietnamese,518 W Las Tunas Dr,San Gabriel,91776,6262895998,2,4,2436,1130,2130,1130,2130,1130,2130,1130,2130,1130,2200,1130,2200,1130,2130
a1958,Golden Deli,vietnamese,delis,815 W Las Tunas Dr,San Gabriel,91776,6263080803,1,4,2218,930,2100,930,2100,930,2100,930,2200,900,2200,900,2130,,
a1959,Gen Korean BBQ House,korean,barbeque,68 W Main St,Alhambra,91801,6264072858,2,4,2307,1130,2230,1130,2230,1130,2230,1130,2230,1130,2330,1000,2330,1000,2230
a1960,Grill 'Em All,burgers,american (new),19 E Main St,Alhambra,91801,6262842874,2,4,2047,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300,1100,2200
a1961,Noodle World,noodles,,700 W Valley Blvd,Alhambra,91803,6262938800,1,3.5,2024,1000,100,1000,100,1000,100,1000,100,1000,100,1000,100,1000,100
a1962,Kopan Ramen - Alhambra,ramen,noodles,645 E Main St,Alhambra,91801,6264588388,2,4.5,1874,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200,1130,2200
a1963,101 Noodle Express,chinese,noodles,1408 E Valley Blvd,Alhambra,91801,6263008654,1,4,1529,1000,100,1000,100,1000,100,1000,100,1000,100,1000,100,1000,100
a1964,38 Degrees Ale House & Grill,pubs,american (new),100 W Main St,Alhambra,91801,6262822038,2,4,1583,1600,2300,1130,2300,1130,2300,1130,2300,1130,100,1130,100,1130,2300
a1965,Banh Mi My Tho,sandwiches,vietnamese,304 W Valley Blvd,Alhambra,91803,6262894160,1,4.5,1408,700,1600,700,1600,700,1600,700,1900,700,1900,700,1900,,
a1966,Alondra Hot Wings,chicken wings,burgers,515 W Main St,Alhambra,91801,6265767119,2,3,1488,1100,2200,1100,2200,1100,2200,1100,2200,1100,2400,1100,2400,1100,2200
a1967,Baccali Cafe & Rotisserie,chinese,asian fusion,245 W Valley Blvd,Alhambra,91801,6262933300,2,3.5,1308,800,100,800,100,800,100,800,100,800,200,800,200,800,100
a1968,Kosuke,ramen,,618 W Main St,Alhambra,91801,6262898030,1,4,1172,1130,1500,1730,2130,1130,1500,1730,2130,1130,1500,1730,2130,1130,1500
a1969,The Boiling Crab,seafood,,33 W Main St,Alhambra,91801,6263005898,2,3.5,1169,1500,2200,1500,2200,1500,2200,1500,2200,1500,2200,1200,2200,1200,2200
a1970,Oo-Kook Tofu & BBQ,korean,barbeque,2201 W Commonwealth Ave,Alhambra,91803,6262898494,2,4.5,1239,1100,1430,1630,2130,1100,1430,1630,2130,1100,1430,1630,2130,1100,1430
a1971,Lunasia Chinese Cuisine,dim sum,cantonese,500 W Main St,Alhambra,91801,6263083222,2,3.5,1117,1000,2030,1000,2030,1000,2030,1000,2030,1000,2030,900,2100,900,2100
a1972,Tomomi Sushi,sushi bars,japanese,17 W Main St,Alhambra,91801,6264580388,2,4,1136,1130,2215,1130,2215,1130,2215,1130,2215,1130,2215,1130,2215,1130,2215
a1973,Tasty Garden Bistro,chinese,american (traditional),500 N Atlantic Blvd,Monterey Park,91754,6268720900,2,3,1006,1100,400,1100,400,1100,400,1100,400,1100,400,1100,400,1100,400
a1974,Dog Haus,hot dogs,burgers,410 E Main St,Alhambra,91801,6262824287,1,4,971,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400,1100,2400
a1975,Benten Ramen,ramen,,821 W Las Tunas Dr,San Gabriel,91776,6269105075,1,4,870,1130,1500,1730,2130,1130,1500,1730,2130,1130,1500,1730,2130,1130,1500
a1976,Huge Tree Pastry,chinese,taiwanese,423 N Atlantic Blvd,Monterey Park,91754,6264588689,1,3.5,850,700,1700,700,1700,700,1700,700,1700,700,1700,700,1700,700,1700
a1977,Garden Café,chinese,asian fusion,228 W Valley Blvd,Alhambra,91801,6262891833,1,3,868,700,400,700,400,700,400,700,400,700,400,700,400,700,400
a1978,Atlantic Seafood & Dim Sum Restaurant,dim sum,seafood,500 N Atlantic Blvd,Monterey Park,91754,6268720388,2,3.5,833,900,100,900,100,900,100,900,100,900,100,900,100,900,100
a1979,Bon Appetea Cafe,tea rooms,cafes,7 S 2nd St,Alhambra,91801,6262812266,1,4,814,1100,2300,1100,2300,1100,2300,1100,2300,1100,2400,1100,2400,1100,2300
a1980,Banh Mi Che Cali,vietnamese,sandwiches,647 W Valley Blvd,Alhambra,91803,6262938396,1,3.5,818,600,2400,600,2400,600,2400,600,2400,600,2400,600,2400,600,2400
a1981,The Hat,burgers,american (traditional),1 W Valley Blvd,Alhambra,91801,6262820140,1,4,821,900,100,900,100,900,100,900,100,900,100,900,100,900,100
a1982,Twohey's Restaurant,american (traditional),,1224 N Atlantic Blvd,Alhambra,91801,6262847387,2,3.5,828,700,2300,700,2300,700,2300,700,2300,700,2400,700,2400,700,2300
a1983,Uniboil,hot pot,szechuan,500 N Atlantic Blvd,Monterey Park,91754,6267827189,2,4,798,1100,2200,1100,2200,1100,2200,1100,2200,1100,2400,1100,2400,1100,2200
a1984,Tasty Garden,chinese,,288 W Valley Blvd,Alhambra,91801,6263008262,2,3.5,774,1100,100,1100,100,1100,100,1100,100,1100,100,1000,100,1000,100
a1985,Chengdu Taste,szechuan,,828 W Valley Blvd,Alhambra,91803,6265882284,2,3.5,687,1100,1500,1700,2200,1100,1500,1700,2200,1100,1500,1700,2200,1100,1500
a1986,Top Island Seafood Restaurant,seafood,dim sum,740 E Valley Blvd,Alhambra,91801,6263009898,2,3,661,900,100,900,100,900,100,900,100,900,100,900,100,900,100
a1987,Borneo Kalimantan Cuisine,indonesian,singaporean,19 South Garfield Ave,Alhambra,91801,6262824477,1,4,623,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130
a1988,Pepe's,mexican,,511 W Valley Blvd,Alhambra,91803,6262898618,1,4,653,600,2400,600,2400,600,2400,600,2400,600,300,600,300,600,2400
a1989,Thai Purple,thai,,27 N Garfield Ave,Alhambra,91801,6263009083,1,3,651,1100,2200,1100,2200,1100,2200,1100,2200,1100,2300,1100,2300,1100,2200
a1990,MIAN | 滋味小面,szechuan,noodles,301 W Valley Blvd,San Gabriel,91776,6266936888,2,4,633,1100,1500,1700,2200,1100,1500,1700,2200,1100,1500,1700,2200,1100,1500
