_id,id_a,id_b,name_a,name_b,city,zipcode,address,phone,category_1,category_2,category_3,category_4,price_a,rating_a,review_count_a,price_b,rating_b,review_count_b,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
63539,a417,b870,Hokkaido Ramen Santouka,Santouka Ramen,Los Angeles,90066.0,3760 S Centinela Ave,3103911101.0,Japanese,Asian,ramen,noodles,1.0,4.5,2093,1.0,4.5,48,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0
63565,a594,b310,A-Frame,A-Frame,Los Angeles,90066.0,12565 Washington Blvd,3103987700.0,Hawaiian,American,asian fusion,breakfast & brunch,2.0,3.5,1789,2.5,4.0,91,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2400.0,1000.0,1530.0,1700.0,2400.0
63656,a904,b348,Casa Sanchez,Casa Sanchez,Los Angeles,90066.0,4500 S Centinela Ave,3103979999.0,Spanish,Fusion,mexican,,2.0,4.0,1026,2.5,4.5,115,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2400.0,1700.0,2400.0,1600.0,2200.0
63694,a908,b1285,Samosa House and Bharat Bazaar,Samosa House,Los Angeles,90066.0,11510 W Washington Blvd,3103986766.0,Indian,Fast Food,indian,vegetarian,1.0,4.0,898,1.0,4.0,44,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0
63717,a909,b436,Paco's Tacos,Paco's Tacos,Los Angeles,90066.0,4141 S Centinela Ave,3103919616.0,Mexican,Latin,mexican,,2.0,4.0,950,2.5,4.5,110,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1030.0,2200.0
63752,a911,b1119,Ekkamai Thai Restaurant,Ekkamai Thai Restaurant,Los Angeles,90066.0,13223 W Washington Blvd,3108272777.0,Asian,Thai,thai,,2.0,4.0,863,2.5,4.0,40,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
63813,a913,b1188,Sakura Japanese Restaurant,Sakura Japanese Restaurant,Los Angeles,90066.0,4545 S Centinela Ave,3108227790.0,Japanese,Sushi,japanese,sushi bars,2.0,4.0,802,2.5,4.0,44,1130.0,1400.0,1730.0,2200.0,1130.0,1400.0,1730.0,2200.0,1130.0,1400.0,1730.0,2200.0,1130.0,1400.0
63845,a919,b1333,Cafe Brasil,Cafe Brasil,Los Angeles,90066.0,11736 W Washington Blvd,3103911216.0,Latin,Spanish,brazilian,italian,2.0,4.0,716,2.5,4.0,32,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
63870,a925,b987,The Wood,The Wood Cafe,Los Angeles,90066.0,12000 W Washington Blvd,3109159663.0,American,,coffee & tea,breakfast & brunch,2.0,3.5,705,2.5,4.5,32,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0
63898,a936,b858,FIN,FIN,Los Angeles,90066.0,12223 W Washington Blvd,3103988611.0,Japanese,Sushi,asian fusion,japanese,2.0,4.0,574,2.5,5.0,26,1700.0,2200.0,1700.0,2300.0,1700.0,2300.0,1700.0,2300.0,1600.0,2400.0,1600.0,2400.0,1600.0,2200.0
63937,a1178,b1410,Empanada's Place,Empanada's Place,Los Angeles,90066.0,3811 Sawtelle Blvd,3103910888.0,Argentinean,Latin,argentine,empanadas,1.0,4.5,666,1.0,4.5,20,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,2000.0,1100.0,1900.0,1100.0,2000.0
64030,a1535,b1758,Ronnie's Diner,Ronnie's Diner,Los Angeles,90066.0,12740 Culver Blvd,3105789399.0,American,,diners,breakfast & brunch,1.0,4.0,521,1.0,4.0,26,700.0,1430.0,700.0,1430.0,700.0,1430.0,700.0,1430.0,700.0,1430.0,730.0,1430.0,730.0,1430.0
64080,a419,b572,800 Degrees Neapolitan Pizzeria,800 Degree,Los Angeles,90024.0,10889 Lindbrook Dr,3104431911.0,Pizza,Italian,pizza,salad,2.0,3.5,2162,1.0,4.0,170,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
64157,a439,b644,Native Foods Cafe,Native Foods,Los Angeles,90024.0,1114 Gayley Ave,3102091055.0,American,Vegetarian Friendly,vegan,vegetarian,2.0,4.0,1239,2.5,4.5,57,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
64249,a442,b1654,Emporium Thai,Emporium Thai Cuisine,Los Angeles,90024.0,1275 Westwood Blvd,3104782838.0,Asian,Thai,thai,vegetarian,2.0,3.5,1295,2.5,4.0,56,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2300.0,1100.0,2300.0,1700.0,2230.0
64316,a449,b1420,Ami Japanese Restaurant,AMI Japanese Restaurant,Los Angeles,90024.0,1051 Broxton Ave,3102091994.0,Japanese,Sushi,japanese,sushi bars,2.0,3.5,1203,2.5,4.5,33,1130.0,2215.0,1130.0,2215.0,1130.0,2215.0,1130.0,2245.0,1130.0,2245.0,1200.0,2245.0,1200.0,2145.0
64360,a451,b397,Shamshiri Grill,Shamshiri Grill,Los Angeles,90024.0,1712 Westwood Blvd,3104741410.0,Middle Eastern,Persian,middle eastern,persian/iranian,2.0,3.5,1067,2.5,4.0,132,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1200.0,2300.0,1200.0,2200.0
64443,a452,b673,Fat Sal's Deli,Fat Sal's Deli,Los Angeles,90024.0,972 Gayley Ave,8556824373.0,American,Fast Food,delis,american (new),2.0,4.0,1024,1.0,4.5,54,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,200.0
64508,a454,b596,TLT Food,TLT Food,Los Angeles,90024.0,1116 Westwood Blvd,3104434433.0,Mexican,American,american (new),mexican,2.0,4.0,1018,2.5,4.5,64,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
64621,a456,b2318,Gushi,Gushi,Los Angeles,90024.0,978 Gayley Ave,3102084038.0,Asian,Korean,korean,,1.0,4.0,946,1.0,4.0,19,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1030.0,2330.0,1100.0,2330.0
64652,a458,b632,Sunnin Lebanese Cafe,Sunnin Lebanese Cafe,Los Angeles,90024.0,1776 Westwood Blvd,3104753358.0,Lebanese,Middle Eastern,lebanese,,2.0,4.0,975,2.5,4.5,38,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2100.0
64732,a465,b883,fundamental LA,Fundamental,Los Angeles,90024.0,1303 Westwood Blvd,3104447581.0,American,,american (new),wine bars,2.0,4.0,889,2.5,4.5,41,1100.0,1500.0,1730.0,2200.0,1100.0,1500.0,1730.0,2200.0,1100.0,1500.0,1730.0,2200.0,1100.0,1500.0
64810,a467,b1205,Lamonica's New York Pizza,Lamonica's New York Pizza,Los Angeles,90024.0,1066 Gayley Ave,3102088671.0,Italian,Pizza,pizza,,1.0,4.0,836,1.0,4.0,40,1030.0,2400.0,1030.0,2400.0,1030.0,2400.0,1030.0,100.0,1030.0,100.0,1130.0,100.0,1130.0,2400.0
64858,a1152,b403,Pomodoro Trattoria,Pomodoro Trattoria - Pizzeria,Los Angeles,90024.0,1393 Westwood Blvd,3104459998.0,Italian,Pizza,italian,,2.0,4.5,742,2.5,4.5,65,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0
64941,a1186,b726,Clementine,Clementine,Los Angeles,90024.0,1751 Ensley Ave,3105521080.0,American,Cafe,bakeries,breakfast & brunch,2.0,4.0,935,2.5,4.0,69,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,700.0,1900.0,800.0,1700.0,800.0,1700.0
64998,a2063,b143,Napa Valley Grille,Napa Valley Grille,Los Angeles,90024.0,1100 Glendon Ave,3108243322.0,American,Seafood,american (new),wine bars,2.0,3.5,760,2.5,4.0,242,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1100.0,2400.0,1100.0,2100.0
65137,a2064,b3037,Bella Pita,Bella Pita,Los Angeles,90024.0,960 Gayley Ave,3102091050.0,Mediterranean,,middle eastern,sandwiches,1.0,4.0,718,1.0,4.5,7,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0,1100.0,300.0
65178,a2068,b1865,Mr Noodle,Mr. Noodle,Los Angeles,90024.0,936 Broxton Ave,3102087808.0,Asian,Thai,thai,asian fusion,1.0,3.5,614,1.0,4.0,35,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0
65244,a2069,b1730,The Boiling Crab,The Boiling Crab,Los Angeles,90024.0,10875 Kinross Ave,3102084888.0,Seafood,,cajun/creole,seafood,2.0,3.5,630,2.5,4.0,19,1500.0,2200.0,1500.0,2200.0,1500.0,2200.0,1500.0,2200.0,1500.0,2200.0,1200.0,2200.0,1200.0,2200.0
65313,a2070,b1647,Ike's Place,Ike's Place,Los Angeles,90024.0,1151 Westwood Blvd,3102080770.0,Delicatessen,,sandwiches,vegan,2.0,4.0,616,1.0,4.5,11,1030.0,2000.0,1030.0,2000.0,1030.0,2000.0,1030.0,2000.0,1030.0,2000.0,1030.0,2000.0,1030.0,1900.0
65363,a2072,b633,In-N-Out Burger,In-N-Out Burger,Los Angeles,90024.0,922 Gayley,8007861000.0,American,Fast Food,fast food,burgers,1.0,4.0,628,1.0,4.0,74,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,130.0,1030.0,130.0,1030.0,100.0
65436,a2074,b645,Soleil Westwood,Soleil Westwood,Los Angeles,90024.0,1386 Westwood Blvd,3104415384.0,French,Gluten Free Options,french,,2.0,4.0,556,2.5,4.0,69,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0,1700.0,2200.0,1130.0,1500.0
65555,a2075,b2763,Novel Cafe,Novel Cafe,Los Angeles,90024.0,1101 Gayley Ave,3102086410.0,Cafe,,coffee & tea,breakfast & brunch,2.0,3.5,548,2.5,3.5,18,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0
65603,a2077,b1781,Enzo's Pizzeria,Enzo's Pizzeria,Los Angeles,90024.0,10940 Weyburn Ave,3102083696.0,Italian,Pizza,pizza,,1.0,3.5,562,1.0,4.0,31,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1200.0,300.0,1200.0,300.0,1200.0,300.0,1100.0,2400.0
65656,a2080,b960,Attari Sandwich Shop,Attari Sandwich Shop,Los Angeles,90024.0,1388 Westwood Blvd,3104415488.0,Middle Eastern,Persian,sandwiches,persian/iranian,2.0,4.0,525,2.5,4.5,28,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
65917,a2086,b3017,Poke Me,Poke Me,Los Angeles,90024.0,1244 Westwood Blvd,3238151566.0,,,hawaiian,poke,2.0,4.5,492,,4.5,5,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1200.0,2200.0,1200.0,2100.0
66013,a2088,b1063,Barney's Beanery,Barney's Beanery,Los Angeles,90024.0,1037 Broxton Ave,3104437777.0,American,,breakfast & brunch,gastropubs,2.0,3.0,503,2.5,4.0,46,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1000.0,200.0,1000.0,200.0
66132,a2089,b3043,Habibi Cafe,The Gypsy Cafe,Los Angeles,90024.0,923 Broxton Ave,3108242277.0,Mediterranean,Middle Eastern,coffee & tea,middle eastern,2.0,2.0,507,2.5,3.5,19,700.0,500.0,700.0,500.0,700.0,500.0,700.0,500.0,700.0,500.0,700.0,500.0,900.0,500.0
66185,a2134,b2347,BJ's Restaurant & Brewhouse,BJ's Restaurant & Brewhouse,Los Angeles,90024.0,939 Broxton Ave,3102097475.0,American,,pizza,breweries,2.0,3.0,469,2.5,3.5,27,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,30.0,1000.0,30.0,1000.0,2400.0
66296,a2145,b967,STK Los Angeles,STK Los Angeles,Los Angeles,90024.0,930 Hillgard Ave,3106593535.0,American,Steakhouse,steakhouses,american (new),3.0,4.0,392,4.0,4.0,74,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2300.0,1800.0,2300.0,1800.0,2200.0
66363,a2146,b819,Corner Bakery Cafe,Corner Bakery Cafe,Los Angeles,90024.0,1019 Westwood Blvd,3108241314.0,American,Cafe,bakeries,breakfast & brunch,1.0,3.0,359,1.0,4.0,50,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,800.0,2100.0,800.0,2100.0
66558,a2148,b3043,Gypsy Cafe,The Gypsy Cafe,Los Angeles,90024.0,940 Broxton Ave,3108242119.0,Mediterranean,Middle Eastern,hookah bars,mediterranean,2.0,3.0,348,2.5,3.5,19,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,300.0,1100.0,300.0,1100.0,200.0
67498,a604,b454,CUT,CUT,Beverly Hills,90212.0,9500 Wilshire Blvd,3102768500.0,American,Steakhouse,steakhouses,american (new),4.0,4.0,1438,4.0,4.5,498,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2200.0,1800.0,2300.0,1730.0,2300.0,1730.0,2300.0
67513,a612,b623,The Honor Bar,Honor Bar,Beverly Hills,90212.0,122 S Beverly Dr,3105500292.0,American,Sushi,bars,sandwiches,2.0,4.5,1277,2.5,4.5,93,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1130.0,2400.0,1130.0,2300.0
67528,a633,b885,Ruth's Chris Steak House,Ruth's Chris Steak House,Beverly Hills,90212.0,224 S Beverly Dr,3108598744.0,American,Steakhouse,steakhouses,,3.0,4.0,909,4.0,4.5,185,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1630.0,2200.0,1630.0,2130.0
67612,a1213,b2437,The Roof Garden,The Roof Garden at The Peninsula Beverly Hills,Beverly Hills,90212.0,9882 S Santa Monica Blvd,3109752855.0,American,Healthy,american (new),lounges,3.0,4.0,103,4.0,4.5,149,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0,700.0,2100.0
67673,a2129,b1533,Ocean Prime,Ocean Prime,Beverly Hills,90212.0,9595 Wilshire Blvd,3108594818.0,Steakhouse,American,seafood,steakhouses,3.0,4.0,608,4.0,4.0,162,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2200.0,1200.0,2300.0,1700.0,2300.0,1700.0,2100.0
67691,a423,b1421,Crave Café,Crave Cafe,Los Angeles,91403.0,14504 Ventura Blvd,8189907888.0,American,Cafe,creperies,breakfast & brunch,2.0,3.5,2190,2.5,4.0,52,,,800.0,1200.0,,,,,,,,,,
67758,a969,b926,Blue Dog Beer Tavern,Blue Dog Beer Tavern,Los Angeles,91403.0,4524 Saugus Ave,8189902583.0,American,,burgers,gastropubs,2.0,4.0,1656,2.5,4.0,59,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1100.0,2400.0,1100.0,2200.0
67790,a426,b70,RockSugar Southeast Asian Kitchen,RockSugar Pan Asian Kitchen,Los Angeles,90067.0,10250 Santa Monica Blvd,3105529988.0,Chinese,Asian,indonesian,vietnamese,2.0,4.0,1934,2.5,4.5,416,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
67802,a595,b43,Craft,Craft Los Angeles,Los Angeles,90067.0,10100 Constellation Blvd,3102794180.0,American,Vegetarian Friendly,american (new),,4.0,4.0,1571,4.0,4.5,472,1130.0,1430.0,1500.0,1700.0,1730.0,2130.0,1130.0,1430.0,1500.0,1700.0,1730.0,2130.0,1130.0,1430.0
67818,a1146,b339,Hinoki & The Bird,Hinoki & the Bird,Los Angeles,90067.0,10 W Century Dr,3105521200.0,American,Asian,american (new),,3.0,4.0,1155,4.0,4.0,173,1130.0,1400.0,1130.0,1400.0,1730.0,2130.0,1130.0,1400.0,1730.0,2130.0,1130.0,1400.0,1730.0,2130.0
67843,a1188,b212,Obicà Mozzarella Bar Pizza e Cucina,Obica Mozzarella Bar - Century City,Los Angeles,90067.0,10250 Santa Monica Blvd,3105562452.0,Italian,Mediterranean,italian,wine bars,2.0,3.5,450,2.5,4.5,103,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
67858,a1190,b638,Toscanova,Toscanova,Los Angeles,90067.0,10250 Santa Monica Blvd,3105510499.0,Italian,Gluten Free Options,italian,wine bars,2.0,3.0,422,2.5,4.0,122,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2230.0,1100.0,2230.0,1100.0,2200.0
67943,a1197,b2336,The Stand,The Stand,Los Angeles,90067.0,2000 Ave of the Stars,3107850400.0,American,,american (new),burgers,2.0,4.0,212,1.0,4.5,10,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,800.0,1600.0,,
68136,a1224,b2152,Chipotle Mexican Grill,Chipotle Mexican Grill,Los Angeles,90067.0,10250 Santa Monica Blvd,4242040026.0,Mexican,,fast food,mexican,1.0,2.5,50,1.0,4.5,14,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1100.0,2000.0
68234,a450,b373,Tavern,Tavern,Los Angeles,90049.0,11648 San Vicente Blvd,3108066464.0,American,Gluten Free Options,american (new),breakfast & brunch,3.0,3.5,1075,4.0,4.0,175,800.0,2130.0,800.0,2130.0,800.0,2130.0,800.0,2130.0,800.0,2230.0,800.0,2230.0,800.0,2130.0
68332,a459,b707,SUGARFISH by sushi nozawa,Sugarfish by Sushi Nozawa,Los Angeles,90049.0,11640 San Vicente Blvd,3108204477.0,Japanese,Sushi,sushi bars,japanese,3.0,4.0,951,2.5,4.5,69,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1200.0,2100.0
68415,a466,b384,Katsuya Brentwood,Katsuya Brentwood,Los Angeles,90049.0,11777 San Vicente Blvd.,3102376174.0,Japanese,Sushi,sushi bars,japanese,3.0,4.0,901,4.0,4.5,119,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0,1700.0,2200.0,1130.0,1430.0
68463,a2090,b575,Baltaire,Baltaire,Los Angeles,90049.0,11647 San Vicente Blvd,4242731660.0,American,Steakhouse,steakhouses,breakfast & brunch,4.0,4.0,562,4.0,4.0,106,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2400.0,1100.0,2400.0,1100.0,2130.0
68501,a2131,b77,The Restaurant at The Getty Center,Getty Center Restaurant,Los Angeles,90049.0,1200 Getty Center Dr,3104406810.0,American,Vegetarian Friendly,american (new),cafes,3.0,4.0,512,4.0,4.5,575,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1700.0,2100.0,1100.0,1500.0
68558,a2142,b767,Lemonade,Lemonade,Los Angeles,90049.0,145 S Barrington Ave,3104719700.0,American,Vegetarian Friendly,american (new),sandwiches,2.0,4.0,402,2.5,4.5,53,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
68682,a472,b176,Umami Burger - Los Feliz,Umami Burger,Los Angeles,90027.0,4655 Hollywood Blvd,3236693922.0,American,,burgers,american (new),2.0,3.5,1802,2.5,4.5,108,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2300.0,1130.0,2300.0,1130.0,2200.0
68864,a505,b839,HomeState,HomeState - A Texas Kitchen,Los Angeles,90027.0,4624 Hollywood Blvd,3239061122.0,Mexican,American,tex-mex,breakfast & brunch,1.0,4.5,664,1.0,4.5,30,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0,800.0,1500.0
68927,a511,b69,Alcove Café & Bakery,Alcove Cafe & Bakery,Los Angeles,90027.0,1929 Hillhurst Ave,3236440100.0,American,Cafe,bakeries,breakfast & brunch,2.0,4.0,3771,2.5,4.5,296,600.0,2400.0,600.0,2400.0,600.0,2400.0,600.0,100.0,600.0,100.0,600.0,100.0,700.0,2400.0
69011,a513,b178,Home Restaurant - Los Feliz,Home Restaurant,Los Angeles,90027.0,1760 Hillhurst Ave,3236690211.0,American,Vegetarian Friendly,breakfast & brunch,american (new),2.0,4.0,2267,2.5,4.0,159,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2200.0,900.0,2300.0,800.0,2300.0,800.0,2200.0
69105,a514,b601,Fred 62,Fred 62,Los Angeles,90027.0,1850 N Vermont Ave,3236670062.0,American,Vegetarian Friendly,diners,,2.0,3.5,2073,2.5,4.0,143,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
69181,a515,b463,Best Fish Taco In Ensenada,Best Fish Tacos in Ensenada,Los Angeles,90027.0,1650 Hillhurst Ave,3234665552.0,Mexican,Seafood,mexican,,1.0,4.0,1940,1.0,4.5,64,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
69272,a516,b837,Jitlada,Jitlada Restaurant,Los Angeles,90027.0,5233 W Sunset Blvd,3236679809.0,Asian,Thai,thai,,2.0,3.5,1665,2.5,4.0,129,1100.0,1500.0,1700.0,2230.0,1100.0,1500.0,1700.0,2230.0,1100.0,1500.0,1700.0,2230.0,1100.0,1500.0
69370,a518,b1267,Ruen Pair,Ruen Pair,Los Angeles,90027.0,5257 Hollywood Blvd,3234660153.0,Asian,Thai,thai,,2.0,4.0,1424,1.0,4.0,35,1100.0,230.0,1100.0,230.0,1100.0,230.0,1100.0,230.0,1100.0,300.0,1100.0,300.0,1100.0,230.0
69423,a519,b326,Little Dom's,Little Dom's,Los Angeles,90027.0,2128 Hillhurst Ave,3236610055.0,Italian,Vegetarian Friendly,italian,breakfast & brunch,2.0,3.5,1379,2.5,4.0,142,800.0,1500.0,1730.0,2300.0,800.0,1500.0,1730.0,2300.0,800.0,1500.0,1730.0,2300.0,800.0,1500.0
69603,a521,b845,Sanamluang Cafe,Sanamluang Cafe,Los Angeles,90027.0,5176 Hollywood Blvd,3236608006.0,Asian,Thai,thai,,1.0,4.0,1247,1.0,4.0,83,1100.0,230.0,1100.0,230.0,1100.0,230.0,1100.0,230.0,1100.0,330.0,1100.0,330.0,1100.0,230.0
69676,a522,b513,Pa Ord Noodle,Pa Ord Noodles,Los Angeles,90027.0,5301 Sunset Blvd,3234613945.0,Asian,Thai,thai,noodles,1.0,4.0,1230,1.0,4.5,54,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0
69759,a523,b579,Thai Patio,Thai Patio,Los Angeles,90027.0,5273 Hollywood Blvd,3234663894.0,Asian,Thai,thai,,1.0,3.5,1237,1.0,4.0,104,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0,1100.0,2345.0
69835,a524,b432,Palermo Italian Restaurant,Palermo Ristorante Italiano,Los Angeles,90027.0,1858 N Vermont Ave,3236631430.0,Italian,Pizza,italian,pizza,2.0,4.0,1292,2.5,4.0,108,1700.0,2200.0,1700.0,2200.0,1100.0,2330.0,1100.0,2330.0,1100.0,30.0,900.0,30.0,900.0,2330.0
69941,a525,b1172,Rockwell Table & Stage,Rockwell Table & Stage,Los Angeles,90027.0,1714 N Vermont Ave,3236691550.0,American,Gluten Free Options,lounges,american (new),2.0,3.5,1093,2.5,4.0,44,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,2400.0,1100.0,200.0,1100.0,200.0,1100.0,2400.0
70003,a527,b481,Figaro Bistrot,Figaro Bistrot,Los Angeles,90027.0,1802 N Vermont Ave,3236621587.0,French,Cafe,french,bakeries,2.0,3.5,1098,2.5,4.0,140,830.0,2230.0,830.0,2230.0,830.0,2230.0,830.0,2230.0,830.0,2300.0,830.0,2300.0,830.0,2230.0
70162,a529,b383,MESSHALL,MessHall,Los Angeles,90027.0,4500 Los Feliz Blvd,3236606377.0,American,Gluten Free Options,bars,breakfast & brunch,2.0,3.5,1091,2.5,4.0,110,900.0,1500.0,1600.0,2200.0,900.0,1500.0,1600.0,2200.0,900.0,1500.0,1600.0,2200.0,900.0,1500.0
70257,a530,b838,Barbrix Restaurant & Wine Bar,barbrix,Los Angeles,90027.0,2442 Hyperion Ave,3236622442.0,,,wine bars,tapas/small plates,2.0,4.0,1020,2.5,4.5,49,1730.0,130.0,1730.0,130.0,1730.0,130.0,1730.0,130.0,1730.0,130.0,1000.0,1500.0,1730.0,130.0
70381,a532,b2141,Tomato Pie Pizza Joint,Tomato Pie PIzza Joint,Los Angeles,90027.0,2457 Hyperion Ave,3236616474.0,Italian,Pizza,pizza,italian,1.0,4.0,931,1.0,4.0,18,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
70418,a533,b656,Zankou Chicken - Hollywood,Zankou Chicken,Los Angeles,90027.0,5065 W Sunset Blvd,3236657845.0,Middle Eastern,Fast Food,mediterranean,armenian,1.0,3.5,904,1.0,4.0,131,1000.0,2400.0,1000.0,2400.0,1000.0,2400.0,1000.0,2400.0,1000.0,2400.0,1000.0,2400.0,1000.0,2400.0
70533,a535,b1688,1739 Public House,1739 Public House,Los Angeles,90027.0,1739 N Vermont Ave,3236631739.0,,,american (traditional),pubs,2.0,3.0,893,2.5,4.0,24,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
70607,a537,b1482,Sapp Coffee Shop,Sapp Coffee Shop,Los Angeles,90027.0,5183 Hollywood Blvd,3236651035.0,Asian,Thai,thai,coffee & tea,1.0,4.5,777,1.0,4.5,22,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,700.0,2000.0,,
