name,category_1,category_2,address,city,zipcode,phone,price,rating,review_count,hours_sun_open,hours_sun_close,hours_mon_open,hours_mon_close,hours_tue_open,hours_tue_close,hours_wed_open,hours_wed_close,hours_thu_open,hours_thu_close,hours_fri_open,hours_fri_close,hours_sat_open,hours_sat_close
Eduardo's Border Grill,Mexican,Latin,1830 Westwood Blvd,Los Angeles,90025,3104752410.0,1.0,4.5,16,1130.0,2100.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0
Gennaro's Ristorante,Italian,Seafood,1109 N Brand Blvd,Glendale,91202,8182436231.0,4.0,4.0,54,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0
Spice Season,,,11402 Ventura Blvd,Los Angeles,91604,8187668686.0,,5.0,9,,,,,,,,,,,,,,
The Roger Room,,,370 N La Cienega Blvd,Los Angeles,90048,3108541300.0,2.5,4.5,15,2000.0,300.0,1800.0,200.0,1800.0,200.0,1800.0,200.0,1800.0,200.0,1800.0,200.0,1900.0,200.0
Maria's Italian Kitchen,Italian,Pizza,16608 Ventura Blvd,Los Angeles,91436,8187832920.0,2.5,4.0,27,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Kettle Black,Italian,Pizza,3705 W Sunset Blvd,Los Angeles,90026,,2.5,4.5,10,,,,,,,,,,,,,,
Fiore Market Cafe,Cafe,Vegan Options,1000 Fremont Ave,South Pasadena,91030,6264412280.0,2.5,4.5,17,,,1100.0,1700.0,1100.0,1700.0,1100.0,1700.0,1100.0,1700.0,1100.0,1700.0,1100.0,1700.0
Monty's Steakhouse,American,Steakhouse,5371 Topanga Canyon Blvd,Los Angeles,91364,8187169736.0,4.0,4.0,46,1700.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,2200.0,1130.0,100.0,1700.0,100.0
Lock & Key,American,Korean,239 S Vermont Ave,Los Angeles,90004,2133895625.0,2.5,4.5,12,1600.0,1200.0,,,,,,,,,,,,
Caruso's Pizza,Italian,Pizza,13737 Foothill Blvd,Los Angeles,91342,8183677766.0,2.5,4.5,17,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
Mama Joan's Soul Food,,,5496 W Centinela Ave,Los Angeles,90045,4247896834.0,1.0,4.5,12,800.0,2000.0,,,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,800.0,2100.0
Tutt'a Post' Trattoria,Italian,,235 S La Cienega Blvd,Beverly Hills,90211,3106525992.0,2.5,4.5,21,,,,,,,,,,,,,,
Cafe Linda's,Asian,Thai,34 E Holly St,Pasadena,91103,6265840712.0,2.5,4.5,20,1700.0,2145.0,1130.0,1515.0,1130.0,1515.0,1130.0,1515.0,1130.0,1515.0,1130.0,1515.0,1700.0,2215.0
Full House,Chinese,Asian,963 N Hill St,Los Angeles,90012,2136178382.0,2.5,4.0,29,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,400.0,1100.0,400.0
A and W Seafood Restaurant,Chinese,Seafood,9306 Reseda Blvd,Los Angeles,91324,8188826668.0,2.5,4.0,20,,,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,1000.0,2130.0,,
Yang Chow,Chinese,Asian,6443 Topanga Canyon Blvd,Los Angeles,91303,8183472610.0,2.5,4.0,40,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2230.0,1130.0,2230.0
Pinche Tacos,Mexican,Latin,203 N Larchmont Blvd,Los Angeles,90004,2132815471.0,1.0,4.5,17,900.0,2200.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2200.0,900.0,2200.0
Marie Callender's,American,,220 S Atlantic Blvd,Monterey Park,91754,6262819548.0,2.5,4.0,26,900.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,900.0,2300.0
Buca di Beppo Farmers Market,Italian,Pizza,6333 W 3rd St,Los Angeles,90036,3233706560.0,2.5,4.5,15,,,,,,,,,,,,,,
Paris Baguette,French,,125 N Western Ave # 101,Los Angeles,90004,,1.0,4.5,15,630.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2100.0,630.0,2100.0
Dreams Cafe & Bar,American,Cafe,5625 W Sunset Blvd,West Hollywood,90028,3234652233.0,2.5,4.0,16,700.0,1400.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,1400.0
La Cubana Restaurant,Latin,Caribbean,801 S Glendale Ave Ste 3,Glendale,91205,8182434398.0,2.5,4.5,14,2400.0,2100.0,,,,,2400.0,2100.0,2400.0,2100.0,2400.0,2130.0,2400.0,2130.0
Beverly Glen Deli,Delicatessen,Soups,2948 N Beverly Glen Cir,Los Angeles,90077,3104752719.0,2.5,4.5,15,,,,,,,,,,,,,,
Torung Restaurant,Asian,Thai,5657 Hollywood Blvd,Los Angeles,90028,3234642750.0,1.0,4.0,25,1600.0,300.0,1600.0,300.0,1600.0,300.0,1600.0,300.0,1600.0,300.0,1600.0,300.0,1600.0,300.0
Mr. Noodle,Asian,Thai,936 Broxton Ave,Los Angeles,90024,3102081730.0,1.0,4.0,35,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0,1100.0,2230.0
Gordon Biersch Brewery Restaurant,American,,145 S San Fernando Blvd,Burbank,91502,8185695240.0,2.5,4.0,166,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,1200.0,1130.0,100.0,1130.0,100.0
Conrad's,American,Vegetarian Friendly,820 N Central Ave,Glendale,91203,8182466547.0,2.5,3.5,118,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
Unity LA Restaurant,,,6225 W Century Blvd,Los Angeles,90045,4247021234.0,2.5,4.0,19,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0,530.0,2200.0
Folliero's Italian Food and Pizza,Italian,Pizza,5566 N Figueroa St,Los Angeles,90042,3232540505.0,,4.5,17,2400.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,2400.0,2130.0
Guido's,Italian,,11980 Santa Monica Blvd,Los Angeles,90025,3108206649.0,2.5,4.0,20,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1130.0,1430.0,1700.0,2230.0
Cactus Mexican Food,Mexican,Latin,950 Vine St,Los Angeles,90038,3234645865.0,1.0,4.0,25,800.0,300.0,800.0,300.0,800.0,300.0,800.0,300.0,800.0,300.0,800.0,400.0,800.0,400.0
Adagio Ristorante,Italian,Pizza,22841 Ventura Blvd,Los Angeles,91364,8182250533.0,2.5,4.5,21,1700.0,2200.0,,,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0,1700.0,2200.0
Fresh in the Box,Japanese,Asian,13354 W Washington Blvd,Los Angeles,90066,3103019100.0,2.5,4.5,14,,,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0
California Pizza Kitchen,Pizza,American,18800 Ventura Blvd,Los Angeles,91356,8183459925.0,2.5,4.0,21,1100.0,2100.0,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Spumoni Restaurant,Italian,,14533 Ventura Blvd,Los Angeles,91403,8189817218.0,2.5,4.0,23,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,1200.0,1130.0,1200.0
Chado Tea Room,British,,79 N Raymond Ave,Pasadena,91103,6264312832.0,2.5,4.0,51,1130.0,1900.0,1130.0,1900.0,1130.0,1900.0,1130.0,1900.0,1130.0,1900.0,1130.0,1900.0,1130.0,1900.0
Green Leaves Vegan,Asian,Vegetarian Friendly,1769 Hillhurst Ave,Los Angeles,90027,3236642345.0,1.0,4.5,18,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0
LA. Burger Bar,Fast Food,Kosher,8581 W Pico Blvd,Los Angeles,90035,3109334430.0,1.0,4.0,19,1100.0,2300.0,1100.0,2300.0,,,,,1100.0,300.0,,,2145.0,300.0
Mikado Restaurant,Japanese,Sushi,12600 Riverside Dr,Los Angeles,91607,8187631963.0,2.5,4.0,32,1700.0,2100.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,530.0,2130.0,1130.0,1430.0,1730.0,2200.0
Fatburger,American,,8500 W 3rd St,Los Angeles,90048,3102898810.0,1.0,4.5,13,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,300.0,1100.0,300.0
Gus's Drive-in,Mediterranean,,1657 W 3rd St,Los Angeles,90017,2134838885.0,1.0,4.5,13,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0
Awash Restaurant,African,Ethiopian,5990 W Pico Blvd,Los Angeles,90035,3239393233.0,2.5,4.5,11,2400.0,2300.0,2400.0,2300.0,2400.0,2300.0,2400.0,2300.0,2400.0,2300.0,2400.0,2300.0,2400.0,2300.0
Atlantic Seafood & Dim Sum restaurant,Chinese,Seafood,500 N Atlantic Blvd,Monterey Park,91754,6268720388.0,2.5,4.0,24,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0
Buon Gusto Ristorante,Italian,,15535 Devonshire St,Los Angeles,91345,8188939985.0,2.5,4.5,16,1130.0,2030.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1130.0,2130.0,1600.0,2130.0
Got Kosher,American,Middle Eastern,8914 W Pico Blvd,Los Angeles,90035,3108581920.0,2.5,4.0,40,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,800.0,1600.0,,
Denny's,American,,6100 W Sunset Blvd,West Hollywood,90028,3234647470.0,1.0,4.0,22,,,,,,,,,,,,,,
Wendy's,American,Fast Food,1305 N Vermont Ave,Los Angeles,90027,3236637387.0,1.0,3.5,51,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0,900.0,100.0
Lemonade,American,Vegetarian Friendly,12401 Ventura Blvd,Los Angeles,91604,8189855700.0,2.5,4.0,24,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
Maison Giraud,French,,1032 Swarthmore Ave,Los Angeles,,,2.5,4.0,43,800.0,1430.0,,,800.0,1430.0,800.0,1430.0,800.0,1430.0,800.0,1430.0,800.0,1430.0
Lotus Vegan Thai Restaurant,Thai,Vegetarian Friendly,4715 Lankershim Blvd,Los Angeles,91602,8187608088.0,2.5,4.5,10,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2200.0,1000.0,2230.0,1000.0,2230.0
Dune Venice,Mediterranean,Middle Eastern,"9 Dudley Ave, Venice",Los Angeles,90291,4247448060.0,2.5,5.0,8,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Tinga,Mexican,Spanish,142 S La Brea Ave,Los Angeles,90036,3239549566.0,,4.5,20,2400.0,1945.0,,,2400.0,2045.0,2400.0,2045.0,2400.0,2045.0,2400.0,2045.0,2400.0,2045.0
Mitsuru Cafe,Japanese,Asian,117 Japanese Village Plaza Mall,Los Angeles,90012,2136131028.0,1.0,4.0,30,1100.0,1900.0,,,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
Nizam of India,Indian,,10871 W Pico Blvd,Los Angeles,90064,3104701441.0,2.5,4.0,29,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0
Belcampo Meat Co,,,317 S Broadway,Los Angeles,90013,2136250304.0,1.0,4.0,26,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1800.0
Toshi Sushi,Japanese,Sushi,359 E 1st St,Los Angeles,90012,2136804166.0,2.5,4.5,17,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0,1130.0,1430.0
Yai Restaurant,Asian,Thai,5757 Hollywood Blvd,Los Angeles,90028,3234620292.0,1.0,4.0,27,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
King Hua Restaurant,Chinese,Asian,2000 W Main St,Alhambra,91801,6262828833.0,2.5,4.0,34,1030.0,2230.0,1030.0,1500.0,1030.0,1500.0,1030.0,1500.0,1030.0,1500.0,1030.0,1500.0,1030.0,2230.0
Mike's Deli,,,4859 W Slauson Ave,Los Angeles,90056,3232985960.0,1.0,4.5,15,1000.0,1800.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0,800.0,2100.0
Bhan Kanom Thai,Asian,Thai,5271 Hollywood Blvd,Los Angeles,90027,3238718030.0,1.0,4.5,12,1000.0,200.0,1000.0,200.0,1000.0,200.0,1000.0,200.0,1000.0,200.0,1000.0,200.0,1000.0,200.0
Two Guys From Italy,Italian,Pizza,405 N Verdugo Rd,Glendale,91206,8182400020.0,2.5,4.0,27,2400.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
Poquito Mas,Mexican,Vegetarian Friendly,2635 W Olive Ave,Burbank,91505,8185632252.0,1.0,4.5,90,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0
Zankou Chicken,Lebanese,Fast Food,7851 W Sunset Blvd,West Hollywood,90046,3238826365.0,1.0,4.5,20,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0
Delicious Pizza,Pizza,Italian,5419 W Adams Blvd,Los Angeles,90016,3234243014.0,2.5,4.5,13,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0,1100.0,1200.0
California Pizza Kitchen,Pizza,American,11677 San Vicente Blvd,Los Angeles,90049,3108263573.0,2.5,4.0,32,,,,,,,,,,,,,,
Tokyo Fried Chicken Co,Japanese,,122 S Atlantic Blvd,Monterey Park,91754,6262829829.0,2.5,4.0,22,1730.0,2145.0,,,,,1730.0,2145.0,1730.0,2245.0,1730.0,2245.0,1730.0,2245.0
Press Brothers Juicery,,,317 S Broadway,Los Angeles,90013,2133893645.0,1.0,4.5,12,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0,800.0,1800.0
Caioti Pizza Cafe,Pizza,Italian,4346 Tujunga Ave,Los Angeles,91604,8187613588.0,2.5,4.0,32,900.0,1430.0,1100.0,1600.0,1100.0,1600.0,1100.0,1600.0,1100.0,1600.0,1100.0,1600.0,900.0,1430.0
The Patio Cafe,American,Cafe,12833 Ventura Blvd,Los Angeles,91604,8187694700.0,2.5,4.0,31,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0,700.0,2200.0
Sam Woo Barbeque,Asian,Chinese,514 W Valley Blvd,Alhambra,91803,6262810038.0,1.0,4.0,19,900.0,1200.0,900.0,1200.0,900.0,1200.0,900.0,1200.0,900.0,1200.0,900.0,100.0,900.0,100.0
H.O.P.E.,Vegan Options,,11943 Ventura Blvd,Los Angeles,91604,8185069015.0,,4.5,11,,,,,,,,,,,,,,
Ray's Bbq,Barbecue,,6038 Santa Fe Ave,Huntington Park,90255,3106896353.0,,5.0,9,,,,,,,,,,,,,,
Tacos Por Favor,Mexican,Fast Food,11901 W Olympic Blvd,Los Angeles,90064,3104792818.0,1.0,4.5,14,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0,800.0,2000.0
Moodaepo II,Barbecue,Asian,3014 W 7th St,Los Angeles,90005,2133819990.0,,4.5,13,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0,1100.0,200.0
Shaherzad Restaurant,Middle Eastern,Persian,Westwood Blvd,Los Angeles,90024,3104741700.0,2.5,3.5,51,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0,1130.0,2300.0
Nick's on South Lake Avenue,American,Steakhouse,336 S Lake Ave,Pasadena,91101,6267871444.0,2.5,4.5,19,800.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0,800.0,2300.0
Buca di Beppo,Italian,Vegetarian Friendly,80 W Green St,Pasadena,91105,6267927272.0,2.5,3.5,92,1100.0,2100.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
Cava Mezze Grill,Mediterranean,Fast Food,6256 Topanga Canyon Blvd,Los Angeles,91367,8188607670.0,1.0,4.5,12,,,,,,,,,,,,,,
Kiku Sushi,Japanese,Sushi,246 N Larchmont Blvd,Los Angeles,90004,3234641323.0,2.5,4.0,22,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0,1130.0,2230.0
Sumo Asian Buffet & Grill,Chinese,Japanese,21610 Victory Blvd,Los Angeles,91367,8188872688.0,2.5,4.0,14,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
El Pollo Loco,Mexican,Fast Food,8239 Topanga Canyon Rd,Los Angeles,,8188870346.0,,4.5,16,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0,1000.0,2300.0
Spitz,Mediterranean,Turkish,2506 Colorado Blvd,Los Angeles,90041,3232575600.0,2.5,4.0,21,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Pollo a la Brasa- Peruvian Wood Rotisserie Chicken,American,Peruvian,764 S Western Ave,Los Angeles,90005,2133824090.0,1.0,4.5,14,1100.0,2130.0,1100.0,2130.0,,,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0
Cheng Du,Chinese,Asian,11538 W Pico Blvd,Los Angeles,90064,3104774917.0,2.5,4.0,17,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2230.0,1100.0,2230.0
Big Mamas & Papas Pizzeria,Pizza,Italian,12616 Ventura Blvd,Los Angeles,91604,8189858222.0,1.0,4.5,16,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
Red Robin Gourmet Burgers,American,,6600 Topanga Canyon Blvd Unit 49H,Los Angeles,91303,8188831060.0,2.5,4.0,21,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2300.0,1100.0,2300.0
Los Burritos INC,Mexican,Spanish,6517 Hollywood Blvd,Los Angeles,90028,3234615814.0,1.0,4.5,20,900.0,2300.0,900.0,2300.0,900.0,2300.0,900.0,2300.0,900.0,1200.0,900.0,1200.0,900.0,1200.0
Trattoria Bella Roma,Italian,,1509 S Robertson Blvd,Los Angeles,90035,3102777662.0,2.5,4.0,16,1100.0,2200.0,,,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,1100.0,1500.0,1100.0,2200.0
Black Cat,American,,3909 W Sunset Blvd,Los Angeles,90029,3236616369.0,2.5,4.0,20,1000.0,300.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1130.0,200.0,1000.0,300.0
Comfort Dining Room,,,9750 Airport Blvd,Los Angeles,90045,3106454600.0,2.5,4.0,27,,,,,,,,,,,,,,
LaRocco's Pizzeria,Italian,Pizza,8806 S Sepulveda Blvd,Los Angeles,90045,3106420029.0,2.5,5.0,10,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0,1100.0,2100.0
Flame International,Persian,Mediterranean,11330 Santa Monica Blvd,Los Angeles,90025,3104440045.0,2.5,4.5,15,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0,1100.0,100.0
Uncle Ernie's Pizza,Italian,Pizza,9841 Topanga Canyon Blvd,Los Angeles,,8187093663.0,1.0,4.5,13,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0,1030.0,2130.0,1030.0,2200.0,1030.0,2200.0
Woodlands Pure Vegetarian South Indian Cuisine,Indian,Vegan Options,9840 Topanga Canyon Blvd,Los Angeles,91311,8189983031.0,2.5,4.0,19,1130.0,2130.0,,,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1130.0,1500.0,1130.0,2200.0
Bricks and Scones,,,403 N Larchmont Blvd,Los Angeles,90004,3234630811.0,2.5,4.5,12,800.0,2000.0,730.0,2100.0,730.0,2100.0,730.0,2100.0,730.0,2100.0,730.0,2000.0,800.0,2000.0
Al & Bea's Mexican Food,Mexican,Fast Food,2025 E 1st St,Los Angeles,90033,3232678810.0,1.0,4.5,13,930.0,1900.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0
Sticky Rice,Asian,Thai,317 S Broadway,Los Angeles,90013,6268720353.0,1.0,4.0,25,1100.0,1800.0,1100.0,1800.0,1100.0,1800.0,1100.0,1800.0,1100.0,1800.0,1100.0,1800.0,1100.0,1800.0
Los Tacos,Mexican,Fast Food,1 W California Blvd,Pasadena,91105,6267959291.0,1.0,4.0,27,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0,800.0,2200.0
Cayenne Cafe,Moroccan,Mediterranean,7169 Beverly Blvd,Los Angeles,90036,3238571252.0,2.5,4.5,18,900.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,900.0,2130.0
IHOP,,,7131 Eastern Ave,Bell Gardens,90201,3237712680.0,1.0,4.5,12,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,2200.0,600.0,1200.0,600.0,1200.0
Pistola,Italian,,8033 W 3rd St,Los Angeles,90048,3239519800.0,4.0,4.5,15,,,,,,,,,,,,,,
Denny's,American,,888 S Figueroa St,Los Angeles,90017,2136294250.0,1.0,3.5,63,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
McDonald's,American,Fast Food,5223 W Century Blvd,Los Angeles,90045,,1.0,3.5,98,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0,1200.0,2359.0
Veggie Grill,Vegetarian Friendly,,16542 Ventura Blvd,Los Angeles,91436,8187882621.0,,4.5,12,,,,,,,,,,,,,,
King Taco,Mexican,Latin,645 E Washington Blvd,Los Angeles,90015,2137479915.0,1.0,4.5,15,830.0,1200.0,700.0,1200.0,700.0,1200.0,700.0,1200.0,700.0,1200.0,700.0,1200.0,800.0,300.0
Waba Grill,Fast Food,Asian,1134 N Vermont Ave,Los Angeles,90029,3236609222.0,1.0,4.0,15,,,,,,,,,,,,,,
Plum Tree Inn,Chinese,Asian,913 N Broadway,Los Angeles,90012,2136131819.0,2.5,4.0,52,1130.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2130.0,1100.0,2230.0,1130.0,2230.0
In-N-Out Burger,American,Fast Food,119 S Brand Blvd,Glendale,91204,8007861000.0,1.0,4.5,12,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,100.0,1030.0,130.0,1030.0,130.0
C and M Cafe,Cafe,,10640 Woodbine Street,Los Angeles,90034,3106941516.0,1.0,5.0,10,800.0,1700.0,700.0,1700.0,700.0,1700.0,700.0,1700.0,700.0,1700.0,700.0,1700.0,730.0,1700.0
Brite Spot,American,Cafe,1918 W Sunset Blvd,Los Angeles,90026,2134849800.0,1.0,3.5,50,800.0,2300.0,800.0,2300.0,800.0,2300.0,800.0,2300.0,800.0,2300.0,800.0,300.0,800.0,300.0
Robin Hood British Pub & Restaurant,British,,13640 Burbank Blvd,Los Angeles,91401,8189946045.0,2.5,4.0,24,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0,1100.0,2300.0
The Corner Store,American,,1118 W 37th St,Los Angeles,90007,,1.0,4.5,10,700.0,1900.0,600.0,1900.0,600.0,1900.0,600.0,1900.0,600.0,1900.0,600.0,1900.0,700.0,1900.0
Veggie House,Thai,Vegetarian Friendly,3217 Cahuenga Blvd W,Los Angeles,90068,,2.5,4.5,10,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Far Bar,Japanese,American,347 E 1st St,Los Angeles,90012,2136179990.0,2.5,4.0,28,800.0,300.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,800.0,300.0
Maradentro Brentwood,Mexican,Latin,1168 S Barrington Ave,Los Angeles,90049,4242731377.0,2.5,4.0,19,,,,,,,,,,,,,,
Spitz,Middle Eastern,Mediterranean,3737 Cahuenga Blvd,Los Angeles,91604,8187550400.0,1.0,4.0,18,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0,1100.0,2200.0
Amara Kitchen,Healthy,Cafe,519 N Avenue 64,Los Angeles,90042,3232552220.0,2.5,4.5,11,,,,,,,,,,,,,,
La Carmencita,Mexican,Latin,1156 N Highland Ave,Los Angeles,90038,3237012063.0,2.5,4.5,10,,,,,,,,,,,,,,
The Den on Sunset,American,,8226 W Sunset Blvd,West Hollywood,90046,3236560336.0,2.5,4.0,40,1000.0,300.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1700.0,200.0,1500.0,200.0
Cha Cha Chili,Mexican,Asian,4625 Valley Blvd,Los Angeles,90032,3232228900.0,1.0,4.5,12,2400.0,2100.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2030.0,1100.0,2100.0,1100.0,2100.0
Leos tacos,Mexican,Latin,4318 Eagle Rock Blvd,Los Angeles,90041,,1.0,5.0,9,1700.0,300.0,1700.0,300.0,1700.0,300.0,1700.0,300.0,1700.0,300.0,1700.0,400.0,1700.0,400.0
